tract,year,Close-down,New open,is_cbd,post_covid,DID,ln(New open),ln(Close-down),census_track,tr_x,population,yr,TRACTCE10,SHAPE_AREA,tr_y,density,pop,area,post covid * density,inflows,density_rank,density_group,cbd
6300,2019,0,0,0,1,0,-inf,-inf,63.0,63.0,4512,2019,006300,5981063.15391,63.0,0.7543809326023202,0.4512,5.98106315391,0.7543809326023202,0,0.38937125748502993,low_density,non-CBD
6300,2020,0,0,0,1,0,-inf,-inf,63.0,63.0,4599,2020,006300,5981063.15391,63.0,0.7689268415421255,0.4599,5.98106315391,0.7689268415421255,0,0.3772455089820359,low_density,non-CBD
6300,2021,0,1,0,1,0,0.0,-inf,63.0,63.0,4512,2021,006300,5981063.15391,63.0,0.7543809326023202,0.4512,5.98106315391,0.7543809326023202,1,0.38937125748502993,low_density,non-CBD
6600,2012,2,1,0,0,0,0.0,0.6931471805599453,66.0,66.0,3783,2012,006600,7010461.31332,66.0,0.5396221205603451,0.3783,7.0104613133199996,0.0,-1,0.624251497005988,mid_density,non-CBD
6600,2013,0,3,0,0,0,1.0986122886681098,-inf,66.0,66.0,3598,2013,006600,7010461.31332,66.0,0.5132329869881368,0.3598,7.0104613133199996,0.0,3,0.6532934131736527,mid_density,non-CBD
6600,2014,1,0,0,0,0,-inf,0.0,66.0,66.0,3418,2014,006600,7010461.31332,66.0,0.4875570732422045,0.3418,7.0104613133199996,0.0,-1,0.6778443113772455,mid_density,non-CBD
6600,2015,0,1,0,0,0,0.0,-inf,66.0,66.0,3487,2015,006600,7010461.31332,66.0,0.4973995068448119,0.3487,7.0104613133199996,0.0,1,0.6688622754491018,mid_density,non-CBD
6600,2016,3,1,0,0,0,0.0,1.0986122886681098,66.0,66.0,3368,2016,006600,7010461.31332,66.0,0.48042487497944547,0.3368,7.0104613133199996,0.0,-2,0.682934131736527,mid_density,non-CBD
6600,2017,3,3,0,0,0,1.0986122886681098,1.0986122886681098,66.0,66.0,3427,2017,006600,7010461.31332,66.0,0.48884086892950107,0.3427,7.0104613133199996,0.0,0,0.675748502994012,mid_density,non-CBD
6600,2018,2,1,0,0,0,0.0,0.6931471805599453,66.0,66.0,3133,2018,006600,7010461.31332,66.0,0.4469035431444782,0.3133,7.0104613133199996,0.0,-1,0.7020958083832335,mid_density,non-CBD
6600,2019,1,5,0,1,0,1.6094379124341003,0.0,66.0,66.0,3471,2019,006600,7010461.31332,66.0,0.495117203400729,0.3471,7.0104613133199996,0.495117203400729,4,0.670808383233533,mid_density,non-CBD
6600,2020,4,0,0,1,0,-inf,1.3862943611198906,66.0,66.0,3370,2020,006600,7010461.31332,66.0,0.48071016290995583,0.337,7.0104613133199996,0.48071016290995583,-4,0.6826347305389222,mid_density,non-CBD
6600,2021,1,1,0,1,0,0.0,0.0,66.0,66.0,3471,2021,006600,7010461.31332,66.0,0.495117203400729,0.3471,7.0104613133199996,0.495117203400729,0,0.670808383233533,mid_density,non-CBD
6700,2012,0,1,0,0,0,0.0,-inf,67.0,67.0,6702,2012,006700,10789386.326,67.0,0.6211660049515221,0.6702,10.789386325999999,0.0,1,0.5404191616766467,mid_density,non-CBD
6700,2013,1,0,0,0,0,-inf,0.0,67.0,67.0,7216,2013,006700,10789386.326,67.0,0.668805415059711,0.7216,10.789386325999999,0.0,-1,0.47724550898203594,low_density,non-CBD
6700,2014,0,2,0,0,0,0.6931471805599453,-inf,67.0,67.0,6536,2014,006700,10789386.326,67.0,0.6057805145274766,0.6536,10.789386325999999,0.0,2,0.5562874251497006,mid_density,non-CBD
6700,2015,1,0,0,0,0,-inf,0.0,67.0,67.0,6777,2015,006700,10789386.326,67.0,0.6281172807455185,0.6777,10.789386325999999,0.0,-1,0.5311377245508982,mid_density,non-CBD
6700,2016,1,1,0,0,0,0.0,0.0,67.0,67.0,6512,2016,006700,10789386.326,67.0,0.6035561062733977,0.6512,10.789386325999999,0.0,0,0.5583832335329342,mid_density,non-CBD
6700,2017,1,0,0,0,0,-inf,0.0,67.0,67.0,6735,2017,006700,10789386.326,67.0,0.6242245663008805,0.6735,10.789386325999999,0.0,-1,0.5368263473053893,mid_density,non-CBD
6700,2018,0,1,0,0,0,0.0,-inf,67.0,67.0,7001,2018,006700,10789386.326,67.0,0.6488784244502546,0.7001,10.789386325999999,0.0,1,0.5059880239520959,mid_density,non-CBD
6700,2019,0,0,0,1,0,-inf,-inf,67.0,67.0,7082,2019,006700,10789386.326,67.0,0.6563858023077707,0.7082,10.789386325999999,0.6563858023077707,0,0.49326347305389223,low_density,non-CBD
6700,2020,1,0,0,1,0,-inf,0.0,67.0,67.0,7215,2020,006700,10789386.326,67.0,0.6687127313824577,0.7215,10.789386325999999,0.6687127313824577,-1,0.47754491017964074,low_density,non-CBD
6700,2021,1,1,0,1,0,0.0,0.0,67.0,67.0,7082,2021,006700,10789386.326,67.0,0.6563858023077707,0.7082,10.789386325999999,0.6563858023077707,0,0.49326347305389223,low_density,non-CBD
7000,2012,0,1,0,0,0,0.0,-inf,70.0,70.0,4910,2012,007000,5054907.28973,70.0,0.9713333437342349,0.491,5.05490728973,0.0,1,0.21137724550898204,low_density,non-CBD
7000,2013,1,0,0,0,0,-inf,0.0,70.0,70.0,4595,2013,007000,5054907.28973,70.0,0.9090176607859082,0.4595,5.05490728973,0.0,-1,0.2619760479041916,low_density,non-CBD
7000,2014,0,0,0,0,0,-inf,-inf,70.0,70.0,3760,2014,007000,5054907.28973,70.0,0.7438316440816136,0.376,5.05490728973,0.0,0,0.3973053892215569,low_density,non-CBD
7000,2015,0,1,0,0,0,0.0,-inf,70.0,70.0,3528,2015,007000,5054907.28973,70.0,0.6979356490212588,0.3528,5.05490728973,0.0,1,0.43952095808383235,low_density,non-CBD
7000,2016,1,0,0,0,0,-inf,0.0,70.0,70.0,3530,2016,007000,5054907.28973,70.0,0.6983313041510895,0.353,5.05490728973,0.0,-1,0.43832335329341315,low_density,non-CBD
7000,2017,0,1,0,0,0,0.0,-inf,70.0,70.0,3178,2017,007000,5054907.28973,70.0,0.6286960013008958,0.3178,5.05490728973,0.0,1,0.5305389221556887,mid_density,non-CBD
7000,2018,0,0,0,0,0,-inf,-inf,70.0,70.0,3307,2018,007000,5054907.28973,70.0,0.6542157571749725,0.3307,5.05490728973,0.0,0,0.49670658682634733,low_density,non-CBD
7000,2019,0,0,0,1,0,-inf,-inf,70.0,70.0,3529,2019,007000,5054907.28973,70.0,0.6981334765861741,0.3529,5.05490728973,0.6981334765861741,0,0.4387724550898204,low_density,non-CBD
7000,2020,1,0,0,1,0,-inf,0.0,70.0,70.0,3598,2020,007000,5054907.28973,70.0,0.7117835785653314,0.3598,5.05490728973,0.7117835785653314,-1,0.4248502994011976,low_density,non-CBD
7000,2021,0,1,0,1,0,0.0,-inf,70.0,70.0,3529,2021,007000,5054907.28973,70.0,0.6981334765861741,0.3529,5.05490728973,0.6981334765861741,1,0.4387724550898204,low_density,non-CBD
7101,2012,0,0,0,0,0,-inf,-inf,71.01,71.01,2953,2012,007101,2725929.53716,71.01,1.0833001953075327,0.2953,2.72592953716,0.0,0,0.1505988023952096,low_density,non-CBD
7101,2013,0,0,0,0,0,-inf,-inf,71.01,71.01,3145,2013,007101,2725929.53716,71.01,1.1537348846062276,0.3145,2.72592953716,0.0,0,0.11916167664670659,low_density,non-CBD
7101,2014,0,0,0,0,0,-inf,-inf,71.01,71.01,2985,2014,007101,2725929.53716,71.01,1.0950393101906486,0.2985,2.72592953716,0.0,0,0.14491017964071856,low_density,non-CBD
7101,2015,1,0,0,0,0,-inf,0.0,71.01,71.01,2607,2015,007101,2725929.53716,71.01,0.9563710156338427,0.2607,2.72592953716,0.0,-1,0.2212574850299401,low_density,non-CBD
7101,2016,0,2,0,0,0,0.6931471805599453,-inf,71.01,71.01,2546,2016,007101,2725929.53716,71.01,0.9339933278879032,0.2546,2.72592953716,0.0,2,0.237125748502994,low_density,non-CBD
7101,2017,1,0,0,0,0,-inf,0.0,71.01,71.01,2638,2017,007101,2725929.53716,71.01,0.9677432831768612,0.2638,2.72592953716,0.0,-1,0.21377245508982035,low_density,non-CBD
7101,2018,0,1,0,0,0,0.0,-inf,71.01,71.01,2537,2018,007101,2725929.53716,71.01,0.9306917018270269,0.2537,2.72592953716,0.0,1,0.2407185628742515,low_density,non-CBD
7101,2019,0,0,0,1,0,-inf,-inf,71.01,71.01,2595,2019,007101,2725929.53716,71.01,0.9519688475526743,0.2595,2.72592953716,0.9519688475526743,0,0.22410179640718564,low_density,non-CBD
7101,2020,0,1,0,1,0,0.0,-inf,71.01,71.01,2710,2020,007101,2725929.53716,71.01,0.9941562916638719,0.271,2.72592953716,0.9941562916638719,1,0.19820359281437125,low_density,non-CBD
7101,2021,1,0,0,1,0,-inf,0.0,71.01,71.01,2595,2021,007101,2725929.53716,71.01,0.9519688475526743,0.2595,2.72592953716,0.9519688475526743,-1,0.22410179640718564,low_density,non-CBD
7200,2012,0,0,0,0,0,-inf,-inf,72.0,72.0,4472,2012,007200,5409892.45933,72.0,0.8266338071633026,0.4472,5.40989245933,0.0,0,0.3281437125748503,low_density,non-CBD
7200,2013,1,1,0,0,0,0.0,0.0,72.0,72.0,4597,2013,007200,5409892.45933,72.0,0.8497396269073574,0.4597,5.40989245933,0.0,0,0.31017964071856285,low_density,non-CBD
7200,2014,0,0,0,0,0,-inf,-inf,72.0,72.0,4388,2014,007200,5409892.45933,72.0,0.8111066962952977,0.4388,5.40989245933,0.0,0,0.34341317365269464,low_density,non-CBD
7200,2015,0,1,0,0,0,0.0,-inf,72.0,72.0,4335,2015,007200,5409892.45933,72.0,0.8013098287238186,0.4335,5.40989245933,0.0,1,0.3502994011976048,low_density,non-CBD
7200,2016,0,0,0,0,0,-inf,-inf,72.0,72.0,5046,2016,007200,5409892.45933,72.0,0.932735731428002,0.5046,5.40989245933,0.0,0,0.23952095808383234,low_density,non-CBD
7200,2017,1,0,0,0,0,-inf,0.0,72.0,72.0,4858,2017,007200,5409892.45933,72.0,0.8979845785329437,0.4858,5.40989245933,0.0,-1,0.27305389221556886,low_density,non-CBD
7200,2018,0,2,0,0,0,0.6931471805599453,-inf,72.0,72.0,4313,2018,007200,5409892.45933,72.0,0.797243204448865,0.4313,5.40989245933,0.0,2,0.35449101796407184,low_density,non-CBD
7200,2019,1,0,0,1,0,-inf,0.0,72.0,72.0,4466,2019,007200,5409892.45933,72.0,0.8255247278155879,0.4466,5.40989245933,0.8255247278155879,-1,0.3297904191616767,low_density,non-CBD
7200,2020,1,0,0,1,0,-inf,0.0,72.0,72.0,4578,2020,007200,5409892.45933,72.0,0.846227542306261,0.4578,5.40989245933,0.846227542306261,-1,0.31167664670658685,low_density,non-CBD
7200,2021,0,1,0,1,0,0.0,-inf,72.0,72.0,4466,2021,007200,5409892.45933,72.0,0.8255247278155879,0.4466,5.40989245933,0.8255247278155879,1,0.3297904191616767,low_density,non-CBD
7300,2012,0,1,0,0,0,0.0,-inf,73.0,73.0,3089,2012,007300,4167411.76451,73.0,0.7412274511259391,0.3089,4.16741176451,0.0,1,0.3997005988023952,low_density,non-CBD
7300,2013,1,0,0,0,0,-inf,0.0,73.0,73.0,3238,2013,007300,4167411.76451,73.0,0.7769810575415316,0.3238,4.16741176451,0.0,-1,0.3718562874251497,low_density,non-CBD
7300,2014,0,0,0,0,0,-inf,-inf,73.0,73.0,2633,2014,007300,4167411.76451,73.0,0.6318070180688241,0.2633,4.16741176451,0.0,0,0.5254491017964071,mid_density,non-CBD
7300,2015,0,2,0,0,0,0.6931471805599453,-inf,73.0,73.0,2450,2015,007300,4167411.76451,73.0,0.5878948705919557,0.245,4.16741176451,0.0,2,0.5736526946107784,mid_density,non-CBD
7300,2016,0,0,0,0,0,-inf,-inf,73.0,73.0,2529,2016,007300,4167411.76451,73.0,0.6068514807049207,0.2529,4.16741176451,0.0,0,0.5550898203592814,mid_density,non-CBD
7300,2017,1,0,0,0,0,-inf,0.0,73.0,73.0,2486,2017,007300,4167411.76451,73.0,0.5965333258333069,0.2486,4.16741176451,0.0,-1,0.5661676646706587,mid_density,non-CBD
7300,2018,0,1,0,0,0,0.0,-inf,73.0,73.0,2651,2018,007300,4167411.76451,73.0,0.6361262456894997,0.2651,4.16741176451,0.0,1,0.5206586826347306,mid_density,non-CBD
7300,2019,2,0,0,1,0,-inf,0.6931471805599453,73.0,73.0,2959,2019,007300,4167411.76451,73.0,0.7100330294210598,0.2959,4.16741176451,0.7100330294210598,-2,0.4270958083832335,low_density,non-CBD
7300,2020,0,0,0,1,0,-inf,-inf,73.0,73.0,3146,2020,007300,4167411.76451,73.0,0.7549050052580786,0.3146,4.16741176451,0.7549050052580786,0,0.38832335329341316,low_density,non-CBD
7300,2021,1,0,0,1,0,-inf,0.0,73.0,73.0,2959,2021,007300,4167411.76451,73.0,0.7100330294210598,0.2959,4.16741176451,0.7100330294210598,-1,0.4270958083832335,low_density,non-CBD
7400,2012,1,1,0,0,0,0.0,0.0,74.0,74.0,4173,2012,007400,7271548.65445,74.0,0.5738805030818616,0.4173,7.27154865445,0.0,0,0.5895209580838323,mid_density,non-CBD
7400,2013,0,0,0,0,0,-inf,-inf,74.0,74.0,4283,2013,007400,7271548.65445,74.0,0.5890079546368592,0.4283,7.27154865445,0.0,0,0.5718562874251497,mid_density,non-CBD
7400,2014,0,0,0,0,0,-inf,-inf,74.0,74.0,4454,2014,007400,7271548.65445,74.0,0.6125242656905372,0.4454,7.27154865445,0.0,0,0.5497005988023952,mid_density,non-CBD
7400,2015,0,2,0,0,0,0.6931471805599453,-inf,74.0,74.0,4467,2015,007400,7271548.65445,74.0,0.6143120554197642,0.4467,7.27154865445,0.0,2,0.5479041916167665,mid_density,non-CBD
7400,2016,1,0,0,0,0,-inf,0.0,74.0,74.0,4377,2016,007400,7271548.65445,74.0,0.6019350496020389,0.4377,7.27154865445,0.0,-1,0.5595808383233533,mid_density,non-CBD
7400,2017,0,0,0,0,0,-inf,-inf,74.0,74.0,4786,2017,007400,7271548.65445,74.0,0.658181664929257,0.4786,7.27154865445,0.0,0,0.48952095808383234,low_density,non-CBD
7400,2018,1,1,0,0,0,0.0,0.0,74.0,74.0,4914,2018,007400,7271548.65445,74.0,0.6757845176477997,0.4914,7.27154865445,0.0,0,0.4682634730538922,low_density,non-CBD
7400,2019,1,3,0,1,0,1.0986122886681098,0.0,74.0,74.0,4720,2019,007400,7271548.65445,74.0,0.6491051939962585,0.472,7.27154865445,0.6491051939962585,2,0.5055389221556886,mid_density,non-CBD
7400,2020,2,0,0,1,0,-inf,0.6931471805599453,74.0,74.0,4506,2020,007400,7271548.65445,74.0,0.6196754246074451,0.4506,7.27154865445,0.6196754246074451,-2,0.5437125748502994,mid_density,non-CBD
7400,2021,3,1,0,1,0,0.0,1.0986122886681098,74.0,74.0,4720,2021,007400,7271548.65445,74.0,0.6491051939962585,0.472,7.27154865445,0.6491051939962585,-2,0.5055389221556886,mid_density,non-CBD
7700,2012,0,1,0,0,0,0.0,-inf,77.0,77.0,2376,2012,007700,3466166.28063,77.0,0.6854835595389109,0.2376,3.46616628063,0.0,1,0.4553892215568862,low_density,non-CBD
7700,2013,0,0,0,0,0,-inf,-inf,77.0,77.0,2345,2013,007700,3466166.28063,77.0,0.6765399609085632,0.2345,3.46616628063,0.0,0,0.4676646706586826,low_density,non-CBD
7700,2014,1,1,0,0,0,0.0,0.0,77.0,77.0,2076,2014,007700,3466166.28063,77.0,0.5989326050516747,0.2076,3.46616628063,0.0,0,0.5634730538922156,mid_density,non-CBD
7700,2015,0,0,0,0,0,-inf,-inf,77.0,77.0,2047,2015,007700,3466166.28063,77.0,0.5905660127845752,0.2047,3.46616628063,0.0,0,0.5700598802395209,mid_density,non-CBD
7700,2016,0,1,0,0,0,0.0,-inf,77.0,77.0,2102,2016,007700,3466166.28063,77.0,0.6064336877739018,0.2102,3.46616628063,0.0,1,0.5553892215568862,mid_density,non-CBD
7700,2017,0,0,0,0,0,-inf,-inf,77.0,77.0,2020,2017,007700,3466166.28063,77.0,0.582776426880724,0.202,3.46616628063,0.0,0,0.5817365269461078,mid_density,non-CBD
7700,2018,0,0,0,0,0,-inf,-inf,77.0,77.0,1915,2018,007700,3466166.28063,77.0,0.5524835928101912,0.1915,3.46616628063,0.0,0,0.6107784431137725,mid_density,non-CBD
7700,2019,0,0,0,1,0,-inf,-inf,77.0,77.0,1872,2019,007700,3466166.28063,77.0,0.540077956000354,0.1872,3.46616628063,0.540077956000354,0,0.6235029940119761,mid_density,non-CBD
7700,2020,1,0,0,1,0,-inf,0.0,77.0,77.0,1946,2020,007700,3466166.28063,77.0,0.561427191440539,0.1946,3.46616628063,0.561427191440539,-1,0.6029940119760479,mid_density,non-CBD
7700,2021,0,0,0,1,0,-inf,-inf,77.0,77.0,1872,2021,007700,3466166.28063,77.0,0.540077956000354,0.1872,3.46616628063,0.540077956000354,0,0.6235029940119761,mid_density,non-CBD
7800,2012,1,2,0,0,0,0.6931471805599453,0.0,78.0,78.0,3936,2012,007800,4600586.17833,78.0,0.8555431519878098,0.3936,4.6005861783299995,0.0,1,0.30508982035928145,low_density,non-CBD
7800,2013,0,2,0,0,0,0.6931471805599453,-inf,78.0,78.0,3967,2013,007800,4600586.17833,78.0,0.8622814237641366,0.3967,4.6005861783299995,0.0,2,0.2997005988023952,low_density,non-CBD
7800,2014,2,1,0,0,0,0.0,0.6931471805599453,78.0,78.0,3861,2014,007800,4600586.17833,78.0,0.8392408815612128,0.3861,4.6005861783299995,0.0,-1,0.31826347305389224,low_density,non-CBD
7800,2015,2,1,0,0,0,0.0,0.6931471805599453,78.0,78.0,4215,2015,007800,4600586.17833,78.0,0.9161875979747506,0.4215,4.6005861783299995,0.0,-1,0.25389221556886227,low_density,non-CBD
7800,2016,0,3,0,0,0,1.0986122886681098,-inf,78.0,78.0,4276,2016,007800,4600586.17833,78.0,0.9294467779217161,0.4276,4.6005861783299995,0.0,3,0.24311377245508983,low_density,non-CBD
7800,2017,0,1,0,0,0,0.0,-inf,78.0,78.0,4588,2017,007800,4600586.17833,78.0,0.9972642228963596,0.4588,4.6005861783299995,0.0,1,0.19580838323353295,low_density,non-CBD
7800,2018,2,1,0,0,0,0.0,0.6931471805599453,78.0,78.0,4156,2018,007800,4600586.17833,78.0,0.903363145239161,0.4156,4.6005861783299995,0.0,-1,0.2679640718562874,low_density,non-CBD
7800,2019,4,1,0,1,0,0.0,1.3862943611198906,78.0,78.0,4163,2019,007800,4600586.17833,78.0,0.9048846904789767,0.4163,4.6005861783299995,0.9048846904789767,-3,0.2666167664670659,low_density,non-CBD
7800,2020,5,3,0,1,0,1.0986122886681098,1.6094379124341003,78.0,78.0,4066,2020,007800,4600586.17833,78.0,0.8838004207272446,0.4066,4.6005861783299995,0.8838004207272446,-2,0.28622754491017965,low_density,non-CBD
7800,2021,3,2,0,1,0,0.6931471805599453,1.0986122886681098,78.0,78.0,4163,2021,007800,4600586.17833,78.0,0.9048846904789767,0.4163,4.6005861783299995,0.9048846904789767,-1,0.2666167664670659,low_density,non-CBD
7900,2012,1,1,0,0,0,0.0,0.0,79.0,79.0,4737,2012,007900,4068519.26029,79.0,1.164305659367175,0.4737,4.06851926029,0.0,0,0.11317365269461079,low_density,non-CBD
7900,2013,1,4,0,0,0,1.3862943611198906,0.0,79.0,79.0,4360,2013,007900,4068519.26029,79.0,1.0716429543679298,0.436,4.06851926029,0.0,3,0.1565868263473054,low_density,non-CBD
7900,2014,1,1,0,0,0,0.0,0.0,79.0,79.0,4574,2014,007900,4068519.26029,79.0,1.1242419434125943,0.4574,4.06851926029,0.0,0,0.1308383233532934,low_density,non-CBD
7900,2015,5,1,0,0,0,0.0,1.6094379124341003,79.0,79.0,4762,2015,007900,4068519.26029,79.0,1.1704504010780004,0.4762,4.06851926029,0.0,-4,0.11167664670658682,low_density,non-CBD
7900,2016,1,3,0,0,0,1.0986122886681098,0.0,79.0,79.0,4443,2016,007900,4068519.26029,79.0,1.0920434968478698,0.4443,4.06851926029,0.0,2,0.14610778443113773,low_density,non-CBD
7900,2017,1,0,0,0,0,-inf,0.0,79.0,79.0,4621,2017,007900,4068519.26029,79.0,1.1357940578289458,0.4621,4.06851926029,0.0,-1,0.1254491017964072,low_density,non-CBD
7900,2018,1,1,0,0,0,0.0,0.0,79.0,79.0,4891,2018,007900,4068519.26029,79.0,1.2021572683058588,0.4891,4.06851926029,0.0,0,0.10059880239520957,low_density,non-CBD
7900,2019,0,1,0,1,0,0.0,-inf,79.0,79.0,4463,2019,007900,4068519.26029,79.0,1.09695929021653,0.4463,4.06851926029,1.09695929021653,1,0.143562874251497,low_density,non-CBD
7900,2020,2,0,0,1,0,-inf,0.6931471805599453,79.0,79.0,4044,2020,007900,4068519.26029,79.0,0.9939734191430981,0.4044,4.06851926029,0.9939734191430981,-2,0.19850299401197605,low_density,non-CBD
7900,2021,4,0,0,1,0,-inf,1.3862943611198906,79.0,79.0,4463,2021,007900,4068519.26029,79.0,1.09695929021653,0.4463,4.06851926029,1.09695929021653,-4,0.143562874251497,low_density,non-CBD
8000,2012,0,3,0,0,0,1.0986122886681098,-inf,80.0,80.0,3519,2012,008000,4633831.44234,80.0,0.7594147615829051,0.3519,4.63383144234,0.0,3,0.38682634730538923,low_density,non-CBD
8000,2013,3,1,0,0,0,0.0,1.0986122886681098,80.0,80.0,3851,2013,008000,4633831.44234,80.0,0.8310617353952167,0.3851,4.63383144234,0.0,-2,0.32335329341317365,low_density,non-CBD
8000,2014,1,1,0,0,0,0.0,0.0,80.0,80.0,3955,2014,008000,4633831.44234,80.0,0.8535053657460613,0.3955,4.63383144234,0.0,0,0.3059880239520958,low_density,non-CBD
8000,2015,2,1,0,0,0,0.0,0.6931471805599453,80.0,80.0,3683,2015,008000,4633831.44234,80.0,0.7948066402130831,0.3683,4.63383144234,0.0,-1,0.35808383233532937,low_density,non-CBD
8000,2016,1,0,0,0,0,-inf,0.0,80.0,80.0,3889,2016,008000,4633831.44234,80.0,0.8392622926387945,0.3889,4.63383144234,0.0,-1,0.31796407185628744,low_density,non-CBD
8000,2017,0,2,0,0,0,0.6931471805599453,-inf,80.0,80.0,4155,2017,008000,4633831.44234,80.0,0.8966661933438393,0.4155,4.63383144234,0.0,2,0.2745508982035928,low_density,non-CBD
8000,2018,1,3,0,0,0,1.0986122886681098,0.0,80.0,80.0,4159,2018,008000,4633831.44234,80.0,0.8975294098957949,0.4159,4.63383144234,0.0,2,0.27365269461077846,low_density,non-CBD
8000,2019,1,0,0,1,0,-inf,0.0,80.0,80.0,3807,2019,008000,4633831.44234,80.0,0.8215663533237055,0.3807,4.63383144234,0.8215663533237055,-1,0.33278443113772455,low_density,non-CBD
8000,2020,1,1,0,1,0,0.0,0.0,80.0,80.0,3900,2020,008000,4633831.44234,80.0,0.8416361381566723,0.39,4.63383144234,0.8416361381566723,0,0.3158682634730539,low_density,non-CBD
8000,2021,0,2,0,1,0,0.6931471805599453,-inf,80.0,80.0,3807,2021,008000,4633831.44234,80.0,0.8215663533237055,0.3807,4.63383144234,0.8215663533237055,2,0.33278443113772455,low_density,non-CBD
8101,2012,0,0,0,0,0,-inf,-inf,81.01,81.01,2296,2012,008101,2623528.34626,81.01,0.8751573061038538,0.2296,2.62352834626,0.0,0,0.29101796407185626,low_density,non-CBD
8101,2013,0,0,0,0,0,-inf,-inf,81.01,81.01,2141,2013,008101,2623528.34626,81.01,0.8160765646203618,0.2141,2.62352834626,0.0,0,0.3383233532934132,low_density,non-CBD
8101,2014,1,0,0,0,0,-inf,0.0,81.01,81.01,2448,2014,008101,2623528.34626,81.01,0.9330945493650845,0.2448,2.62352834626,0.0,-1,0.23892215568862277,low_density,non-CBD
8101,2015,0,0,0,0,0,-inf,-inf,81.01,81.01,2632,2015,008101,2623528.34626,81.01,1.0032291069971007,0.2632,2.62352834626,0.0,0,0.19281437125748502,low_density,non-CBD
8101,2016,0,0,0,0,0,-inf,-inf,81.01,81.01,2343,2016,008101,2623528.34626,81.01,0.8930721115859448,0.2343,2.62352834626,0.0,0,0.2778443113772455,low_density,non-CBD
8101,2017,0,0,0,0,0,-inf,-inf,81.01,81.01,2884,2017,008101,2623528.34626,81.01,1.0992829576670358,0.2884,2.62352834626,0.0,0,0.14221556886227546,low_density,non-CBD
8101,2018,0,0,0,0,0,-inf,-inf,81.01,81.01,3392,2018,008101,2623528.34626,81.01,1.2929153233032542,0.3392,2.62352834626,0.0,0,0.07365269461077845,high_density,non-CBD
8101,2019,0,0,0,1,0,-inf,-inf,81.01,81.01,3179,2019,008101,2623528.34626,81.01,1.2117269495227139,0.3179,2.62352834626,1.2117269495227139,0,0.0968562874251497,high_density,non-CBD
8101,2020,0,0,0,1,0,-inf,-inf,81.01,81.01,3258,2020,008101,2623528.34626,81.01,1.2418390693755903,0.3258,2.62352834626,1.2418390693755903,0,0.08383233532934131,high_density,non-CBD
8101,2021,0,0,0,1,0,-inf,-inf,81.01,81.01,3179,2021,008101,2623528.34626,81.01,1.2117269495227139,0.3179,2.62352834626,1.2117269495227139,0,0.0968562874251497,high_density,non-CBD
8102,2012,0,0,0,0,0,-inf,-inf,81.02,81.02,5124,2012,008102,3901745.07262,81.02,1.313258530383499,0.5124,3.9017450726200003,0.0,0,0.06946107784431138,high_density,non-CBD
8102,2013,0,0,0,0,0,-inf,-inf,81.02,81.02,5780,2013,008102,3901745.07262,81.02,1.4813884281062888,0.578,3.9017450726200003,0.0,0,0.038622754491017965,high_density,non-CBD
8102,2014,0,0,0,0,0,-inf,-inf,81.02,81.02,5512,2014,008102,3901745.07262,81.02,1.41270121379271,0.5512,3.9017450726200003,0.0,0,0.05149700598802395,high_density,non-CBD
8102,2015,0,0,0,0,0,-inf,-inf,81.02,81.02,5442,2015,008102,3901745.07262,81.02,1.3947605234869245,0.5442,3.9017450726200003,0.0,0,0.05598802395209581,high_density,non-CBD
8102,2016,0,0,0,0,0,-inf,-inf,81.02,81.02,5497,2016,008102,3901745.07262,81.02,1.408856780155756,0.5497,3.9017450726200003,0.0,0,0.05269461077844311,high_density,non-CBD
8102,2017,0,0,0,0,0,-inf,-inf,81.02,81.02,5763,2017,008102,3901745.07262,81.02,1.477031403317741,0.5763,3.9017450726200003,0.0,0,0.03952095808383234,high_density,non-CBD
8102,2018,1,0,0,0,0,-inf,0.0,81.02,81.02,5599,2018,008102,3901745.07262,81.02,1.4349989288870435,0.5599,3.9017450726200003,0.0,-1,0.04790419161676647,high_density,non-CBD
8102,2019,0,1,0,1,0,0.0,-inf,81.02,81.02,5354,2019,008102,3901745.07262,81.02,1.3722065128167942,0.5354,3.9017450726200003,1.3722065128167942,1,0.05883233532934132,high_density,non-CBD
8102,2020,0,0,0,1,0,-inf,-inf,81.02,81.02,4786,2020,008102,3901745.07262,81.02,1.2266306257641346,0.4786,3.9017450726200003,1.2266306257641346,0,0.09161676646706587,high_density,non-CBD
8102,2021,0,0,0,1,0,-inf,-inf,81.02,81.02,5354,2021,008102,3901745.07262,81.02,1.3722065128167942,0.5354,3.9017450726200003,1.3722065128167942,0,0.05883233532934132,high_density,non-CBD
8200,2012,0,0,0,0,0,-inf,-inf,82.0,82.0,8382,2012,008200,9087194.92579,82.0,0.9223968527638143,0.8382,9.087194925790001,0.0,0,0.24760479041916167,low_density,non-CBD
8200,2013,0,0,0,0,0,-inf,-inf,82.0,82.0,7548,2013,008200,9087194.92579,82.0,0.8306193563184527,0.7548,9.087194925790001,0.0,0,0.32455089820359284,low_density,non-CBD
8200,2014,0,0,0,0,0,-inf,-inf,82.0,82.0,7290,2014,008200,9087194.92579,82.0,0.8022277566986645,0.729,9.087194925790001,0.0,0,0.35,low_density,non-CBD
