geoid,state,county,tract,block,lat,lng
421010072002004,42,101,007200,2004,39.945905834775445,-75.23298712988533
421010156001007,42,101,015600,1007,39.9762249084717,-75.14099173785816
421010018001018,42,101,001800,1018,39.9391694483671,-75.15800944694307
421010215001013,42,101,021500,1013,40.0347906349547,-75.23383856677279
421010330006006,42,101,033000,6006,40.03443834481477,-75.03824017879991
421010376002024,42,101,037600,2024,39.960560723083084,-75.15583268382736
421019807012010,42,101,980701,2010,39.90271995653661,-75.1579021430724
421010285001000,42,101,028500,1000,40.032526144106306,-75.13203449828507
421010001023002,42,101,000102,3002,39.95434068869817,-75.14433836663646
421010313002002,42,101,031300,2002,40.04017553858059,-75.06633398478414
421010300001012,42,101,030000,1012,40.021666854291716,-75.07671930592478
421010018001024,42,101,001800,1024,39.939870428219024,-75.15466196032764
421010380001012,42,101,038000,1012,40.00438133317276,-75.08169981883802
421010274012003,42,101,027401,2003,40.0380919531132,-75.12992112464683
,,,,,40.041047524527116,-75.15791854103655
,,,,,40.04458708534847,-75.15278927070938
421010329002000,42,101,032900,2000,40.0432428045184,-75.02141032946562
421010160024000,42,101,016002,4000,39.980864283203495,-75.12746659027803
421010041042017,42,101,004104,2017,39.91633818640665,-75.15781476039257
,,,,,39.99837932415419,-75.13117502415628
,,,,,40.01466282335531,-75.14097806087996
421010200002008,42,101,020000,2008,40.00319094713963,-75.15161519243601
421010344001004,42,101,034400,1004,40.0857237761386,-75.04760102704199
421010024004006,42,101,002400,4006,39.936092432889055,-75.15829183346106
421010024004006,42,101,002400,4006,39.936092432889055,-75.15829183346106
,,,,,39.927269303839786,-75.14737292919389
421010379005005,42,101,037900,5005,39.98613731872123,-75.09793865824201
421010160024012,42,101,016002,4012,39.97900792714266,-75.12977050741438
421010143001009,42,101,014300,1009,39.96867294117574,-75.12624372680636
421010071013001,42,101,007101,3001,39.94000098030789,-75.22296092743586
421010131001010,42,101,013100,1010,39.96569712640769,-75.1533757144654
421010040023013,42,101,004002,3013,39.91664031476779,-75.16848782203874
421010215001014,42,101,021500,1014,40.03427884201218,-75.235014718897
421019803001001,42,101,980300,1001,40.09008076802212,-74.98755188050701
421010040024011,42,101,004002,4011,39.920083284999734,-75.16749817971257
421019807012010,42,101,980701,2010,39.90160447668907,-75.15540581790417
421010028011008,42,101,002801,1008,39.93033405644263,-75.15669747419187
421010020002001,42,101,002000,2001,39.93995675891589,-75.1871486359068
421010029001017,42,101,002900,1017,39.926500699386196,-75.16770485704282
421010168001021,42,101,016800,1021,39.99244253473734,-75.16791205112064
421010024004002,42,101,002400,4002,39.936363636290885,-75.15536275025366
421010381001004,42,101,038100,1004,40.02914864515332,-75.02729252855052
421010001021008,42,101,000102,1008,39.95648480383237,-75.14777305551311
421010144004013,42,101,014400,4013,39.97063161194483,-75.14019716597313
421010188014002,42,101,018801,4002,39.997828009287055,-75.10737192609547
421010381001083,42,101,038100,1083,40.00990326743265,-75.05835911456944
421010100003004,42,101,010000,3004,39.97250565818896,-75.24841262678292
421010383011031,42,101,038301,1031,40.00627690069107,-75.136805481513
421010291001001,42,101,029100,1001,40.041017235887196,-75.10875593117332
421010288001029,42,101,028800,1029,40.0223430843284,-75.12694241925173
421010023002011,42,101,002300,2011,39.93529919433481,-75.16572622178207
421010110003004,42,101,011000,3004,39.975208143469835,-75.20938469668297
421010163002019,42,101,016300,2019,39.986344354721474,-75.13683679521108
421010142012015,42,101,014201,2015,39.965122831097254,-75.14223168134427
421010092001007,42,101,009200,1007,39.95842535625487,-75.20378806230038
421010349001011,42,101,034900,1011,40.04359269887091,-75.00755008657507
421010024004001,42,101,002400,4001,39.93740845605161,-75.15801503560958
421010023002004,42,101,002300,2004,39.93454841341804,-75.15900811024704
421019803003003,42,101,980300,3003,40.08152551167702,-75.02092282860845
421010144004013,42,101,014400,4013,39.97063161194483,-75.14019716597313
421010002001011,42,101,000200,1011,39.954921301772536,-75.15735020575914
421010376002019,42,101,037600,2019,39.96064426273934,-75.1581839427782
421010292002010,42,101,029200,2010,40.02411279973511,-75.10876373236026
421010318001009,42,101,031800,1009,40.03159401857231,-75.07328662193375
421010199004026,42,101,019900,4026,40.003140452913314,-75.14042056385124
421010032005002,42,101,003200,5002,39.93230707618,-75.18622668442985
421010213002005,42,101,021300,2005,40.03287749657755,-75.21571651390612
421010001014000,42,101,000101,4000,39.95189072042788,-75.14380085502526
421010300004014,42,101,030000,4014,40.0154466780242,-75.0843311737106
421010383011001,42,101,038301,1001,40.01889304039044,-75.13051228803876
421010161001026,42,101,016100,1026,39.98269953534545,-75.1274941469652
421010105001002,42,101,010500,1002,39.97154669435519,-75.21522818711517
421010376003023,42,101,037600,3023,39.95791326144885,-75.15618113401476
421010157003010,42,101,015700,3010,39.9780680171045,-75.13742116891933
421019803002004,42,101,980300,2004,40.102283865883855,-75.00095565600326
,,,,,39.95500927908643,-75.15416017704369
,,,,,39.96830056537587,-75.13138070135524
421010376001025,42,101,037600,1025,39.95812098800538,-75.15500642215936
421019807012006,42,101,980701,2006,39.9083024151199,-75.1625997461093
421010005004004,42,101,000500,4004,39.953221359335565,-75.15609539744986
421010381001005,42,101,038100,1005,40.02962483117227,-75.02331885290775
,,,,,39.97536015467457,-75.1316649919089
421010190005005,42,101,019000,5005,40.00703226699361,-75.09928175068707
421010286003009,42,101,028600,3009,40.0259368906967,-75.13252708426599
421010390021000,42,101,039002,1000,40.039191401945786,-75.09164533262782
421010143001001,42,101,014300,1001,39.97130041842111,-75.1226575248298
,,,,,39.97130041842111,-75.1226575248298
,,,,,39.97130041842111,-75.1226575248298
421019807012010,42,101,980701,2010,39.90134691886679,-75.15822444950625
421010188014004,42,101,018801,4004,39.998463822597024,-75.10932276040319
421010028021010,42,101,002802,1010,39.927560881241725,-75.15899499456211
421019807012010,42,101,980701,2010,39.901055510975766,-75.155546269326
421010367002007,42,101,036700,2007,39.96460607182727,-75.14601190637751
421019809013009,42,101,980901,3009,39.88398115252391,-75.22634899070233
421010293002006,42,101,029300,2006,40.01140264674606,-75.0892525414931
421010002001010,42,101,000200,1010,39.95566981115606,-75.15659509945645
421010283002004,42,101,028300,2004,40.026180933062705,-75.14182685833525
421010163003006,42,101,016300,3006,39.98805909749157,-75.1324591949417
421010023002004,42,101,002300,2004,39.934653408698175,-75.16026933812381
421010188023001,42,101,018802,3001,40.00058882008232,-75.10272051933003
421010040014001,42,101,004001,4001,39.926332863155025,-75.16644019909623
421010382001024,42,101,038200,1024,39.993161343367866,-75.10752768371896
421010086011007,42,101,008601,1007,39.95339368774972,-75.21847322884511
421010339002014,42,101,033900,2014,40.063847858100786,-75.08484932993271
421010216002004,42,101,021600,2004,40.03638692495412,-75.23750700613384
421010364001032,42,101,036400,1032,40.10283090555565,-74.98307150574863
421010382001026,42,101,038200,1026,39.99287329993397,-75.0972579752107
421010171003001,42,101,017100,3001,40.00690629958747,-75.16972949636438
421010024003005,42,101,002400,3005,39.938868550830485,-75.160759224504
421010010024006,42,101,001002,4006,39.94338584582958,-75.14974523266632
421010147002011,42,101,014700,2011,39.97799867518784,-75.1584315428031
421010312001004,42,101,031200,1004,40.0350902642894,-75.08024862984361
421010091002004,42,101,009100,2004,39.95953374537096,-75.19506228367169
421010024003001,42,101,002400,3001,39.93859900592317,-75.15774598379872
421010214005009,42,101,021400,5009,40.026890604695254,-75.22671468657701
421010144001013,42,101,014400,1013,39.97039640262361,-75.14469009219984
421010016001002,42,101,001600,1002,39.940868234794316,-75.1495154992878
421010382001011,42,101,038200,1011,39.99363375679956,-75.10156591329756
421019807012005,42,101,980701,2005,39.90337736821326,-75.15082949701161
421010066003010,42,101,006600,3010,39.93122151320772,-75.22724791524699
421019807012008,42,101,980701,2008,39.907738601318925,-75.1568937405003
421010005004003,42,101,000500,4003,39.95294170376092,-75.1550435897314
421010280004007,42,101,028000,4007,40.02326453571345,-75.14886088145494
421010366003013,42,101,036600,3013,39.95309679932461,-75.13867532287333
421010120001010,42,101,012000,1010,39.996913648807315,-75.2344184713231
421010066001002,42,101,006600,1002,39.929278092267104,-75.2336812246846
421010018001012,42,101,001800,1012,39.940490864945545,-75.1604221003694
421010013011008,42,101,001301,1008,39.939698962275145,-75.17895794161468
421010024003001,42,101,002400,3001,39.93859900592317,-75.15774598379872
421010143001001,42,101,014300,1001,39.97130041842111,-75.1226575248298
421010143001001,42,101,014300,1001,39.97130041842111,-75.1226575248298
421010040012004,42,101,004001,2004,39.922646564501285,-75.16324863022182
421010033006000,42,101,003300,6000,39.93605176697111,-75.19510858740743
421010142022006,42,101,014202,2006,39.9644967565471,-75.13483571788615
421010161003007,42,101,016100,3007,39.98783430736866,-75.12373080583946
421010096005005,42,101,009600,5005,39.9659564605528,-75.24647161121669
421010001015007,42,101,000101,5007,39.949516047150055,-75.14273396121732
421010029003016,42,101,002900,3016,39.93208829428247,-75.16214725235928
421010266001010,42,101,026600,1010,40.066522270029196,-75.14905396975118
421010360003000,42,101,036000,3000,40.109007050126415,-75.01114046965623
421010143001001,42,101,014300,1001,39.97130041842111,-75.1226575248298
421010143001001,42,101,014300,1001,39.97130041842111,-75.1226575248298
421010143001001,42,101,014300,1001,39.97130041842111,-75.1226575248298
421019809016003,42,101,980901,6003,39.8966940644447,-75.23197602360602
421010161003001,42,101,016100,3001,39.98936775134837,-75.12593600873804
421010036001019,42,101,003600,1019,39.92743540274039,-75.18905441532506
421010030012000,42,101,003001,2000,39.92907205913893,-75.16959687229998
421010093004001,42,101,009300,4001,39.96227929567766,-75.22557896514813
421010101005000,42,101,010100,5000,39.97143160858337,-75.24433877019594
421010025002017,42,101,002500,2017,39.932013484138565,-75.14634666771776
421010331012018,42,101,033101,2018,40.03761048302817,-75.04168399933477
421010091002011,42,101,009100,2011,39.95673946004189,-75.19526239875923
421010166001001,42,101,016600,1001,39.99149948935647,-75.15416681711969
,,,,,39.96348879011477,-75.14461161139597
,,,,,39.92287447515006,-75.1931782276592
421010036001019,42,101,003600,1019,39.92779949768636,-75.1890588054699
421010142012015,42,101,014201,2015,39.96498174039381,-75.14229580247174
421010001014010,42,101,000101,4010,39.95068552041817,-75.14537823605751
421010353021001,42,101,035302,1001,40.07904274483068,-74.99767341376614
,,,,,40.039102505381535,-75.03533845992824
421010149001006,42,101,014900,1006,39.980979282501956,-75.17415679031109
421010131001011,42,101,013100,1011,39.96522107554475,-75.15274427222728
421010298004019,42,101,029800,4019,40.01220154987074,-75.06993275189582
421010383011000,42,101,038301,1000,40.01854435079632,-75.12993900154437
,,,,,39.97194031576318,-75.12142609611247
,,,,,40.037926264733095,-75.01646252199338
421010039011014,42,101,003901,1014,39.92358881026374,-75.17021724443524
421010166001001,42,101,016600,1001,39.99091082399943,-75.15480356208676
421010083022017,42,101,008302,2017,39.95879903619918,-75.24168029846051
421010201022000,42,101,020102,2000,40.00892592923675,-75.15165725414036
421010238003000,42,101,023800,3000,40.03850397893294,-75.1776751180392
421010030014004,42,101,003001,4004,39.92873064994056,-75.17512397327907
421010285001000,42,101,028500,1000,40.03208292196423,-75.13174360375282
421010160012008,42,101,016001,2008,39.975897134610825,-75.12357309897821
421010369024003,42,101,036902,4003,39.953470706714775,-75.19251413299426
421010271001001,42,101,027100,1001,40.054855532306775,-75.1260932061242
421010149001001,42,101,014900,1001,39.98167641943796,-75.1735084744689
421010002001014,42,101,000200,1014,39.95372199781661,-75.15601012958327
421010093005001,42,101,009300,5001,39.96458941248641,-75.22484293067022
421010176011023,42,101,017601,1023,39.99486632794455,-75.13847042812807
421010341004017,42,101,034100,4017,40.07564946663261,-75.08529634076889
421010247001010,42,101,024700,1010,40.037404516018285,-75.16331456913515
421010331012016,42,101,033101,2016,40.03765304937992,-75.03931647222544
421010348012000,42,101,034801,2000,40.062244302870894,-75.02235579140641
421010001023005,42,101,000102,3005,39.952153725060995,-75.14377840046163
421010106002011,42,101,010600,2011,39.96455480956148,-75.20530945170364
421010140003013,42,101,014000,3013,39.97294765713394,-75.16230281711955
421010083024007,42,101,008302,4007,39.95439768124842,-75.24205494159513
421010028022003,42,101,002802,2003,39.92850028225022,-75.16206682422488
421010037022005,42,101,003702,2005,39.924696285433036,-75.18283914842627
421010162002000,42,101,016200,2000,39.98341447070738,-75.1328129010472
421010041013018,42,101,004101,3018,39.923389657013715,-75.16106351677213
421010064003004,42,101,006400,3004,39.925999027940506,-75.24267604224173
421010114002000,42,101,011400,2000,39.98125581078424,-75.23961721993577
421010039014013,42,101,003901,4013,39.92505448588341,-75.17591095881195
421010024001001,42,101,002400,1001,39.937863908422855,-75.15450801902708
421010096005004,42,101,009600,5004,39.96697150275718,-75.24525357908146
421019807012010,42,101,980701,2010,39.901573786288054,-75.1597325762628
421010346001000,42,101,034600,1000,40.0714594612139,-75.01895343188994
421019893001010,42,101,989300,1010,40.00615736930579,-75.12831687855049
421010246003010,42,101,024600,3010,40.037110086570834,-75.17257466118872
421010169011002,42,101,016901,1002,39.99632270924293,-75.17447117093904
421010083022003,42,101,008302,2003,39.96140503049106,-75.24116797657882
421010078003000,42,101,007800,3000,39.94785135033209,-75.22123838604507
421010318003007,42,101,031800,3007,40.02965764710608,-75.08056823595345
421010083023006,42,101,008302,3006,39.95567034666259,-75.24181380207108
421010176011007,42,101,017601,1007,39.99654154156122,-75.13901352054609
421010273001004,42,101,027300,1004,40.034338854866654,-75.1154184672567
421010199001002,42,101,019900,1002,40.00625708995618,-75.13926198828581
421010096005002,42,101,009600,5002,39.966849128591306,-75.24365436764539
421010132001018,42,101,013200,1018,39.96684885158833,-75.15742114700846
421010131001010,42,101,013100,1010,39.966056311539475,-75.15335306810441
421010072005005,42,101,007200,5005,39.943551413629606,-75.23380472243913
421010176021009,42,101,017602,1009,39.99701055678638,-75.12930514623801
421010355002000,42,101,035500,2000,40.09344692336926,-75.03236259983571
,,,,,40.026111377995214,-75.13397170593761
421019803002004,42,101,980300,2004,40.094051890338875,-75.00976699253313
421010376002024,42,101,037600,2024,39.96049094216374,-75.155533335034
421010143001000,42,101,014300,1000,39.97285941498729,-75.12022490593554
421010157003030,42,101,015700,3030,39.97493348896062,-75.1369158276619
,,,,,40.00216945791597,-75.1474691063851
,,,,,39.95858448751331,-75.15612389615178
421010199002011,42,101,019900,2011,40.00592053721831,-75.14185725315033
421019803002004,42,101,980300,2004,40.0914758985081,-75.00958009763782
421010040011009,42,101,004001,1009,39.92438889342548,-75.16573495210632
,,,,,40.0080126864872,-75.15072927644428
,,,,,39.994597477623465,-75.11724241949864
421010310003017,42,101,031000,3017,40.04859342648696,-75.06905595195052
421010006001009,42,101,000600,1009,39.94910589563908,-75.15912030913204
421010298002009,42,101,029800,2009,40.01501421527101,-75.06386275876385
421010005003006,42,101,000500,3006,39.950705148064216,-75.1583039128113
421019803002004,42,101,980300,2004,40.10086191796161,-75.00316732802251
421010006002000,42,101,000600,2000,39.94921120465746,-75.15291572841494
421010314012006,42,101,031401,2006,40.041482163719124,-75.06497921528627
421010074004008,42,101,007400,4008,39.940125903031166,-75.21670185386567
421010002001012,42,101,000200,1012,39.95519753075494,-75.15575350988695
421010041032003,42,101,004103,2003,39.91984625894361,-75.15905372798534
421010149003002,42,101,014900,3002,39.98151914956952,-75.17835705136764
421010018001018,42,101,001800,1018,39.93925997614818,-75.1580308067298
421010173003023,42,101,017300,3023,39.99500175952723,-75.15720823568955
421010252002000,42,101,025200,2000,40.044869078957554,-75.18148094512154
421010066003004,42,101,006600,3004,39.93259907226366,-75.22992099066872
421010101007004,42,101,010100,7004,39.97227395337303,-75.24284824502307
421010362031002,42,101,036203,1002,40.08448590732929,-74.97293980685282
421010039013004,42,101,003901,3004,39.92370349822002,-75.17572723833601
421010140002010,42,101,014000,2010,39.97441129277735,-75.16397516830055
421010062001004,42,101,006200,1004,39.919889488570725,-75.23027074711275
421010177024000,42,101,017702,4000,39.99585810211607,-75.121818712239
421010241001005,42,101,024100,1005,40.03321671458371,-75.17649458352739
421010024003001,42,101,002400,3001,39.938596271775914,-75.15775246147467
421010027011002,42,101,002701,1002,39.92738911333479,-75.15377273920895
421010162001006,42,101,016200,1006,39.98452082339027,-75.14163542230187
421010030014007,42,101,003001,4007,39.927552410776585,-75.17417156410733
421010158003015,42,101,015800,3015,39.97053881235585,-75.1303011418884
421010348031013,42,101,034803,1013,40.05566400330767,-75.00503555715089
421010164004014,42,101,016400,4014,39.98626706902033,-75.14225325596965
421010199002000,42,101,019900,2000,40.00760725841668,-75.14074747673607
,,,,,39.934004592739825,-75.14684160914966
421010015002009,42,101,001500,2009,39.9432629065498,-75.16367911912504
421010387001022,42,101,038700,1022,40.07637358537968,-75.20653568400145
421010169013001,42,101,016901,3001,39.99675946309756,-75.17796203311673
421010201011014,42,101,020101,1014,40.004376172794196,-75.15282836397235
,,,,,39.97914097490865,-75.16293000723952
421010210004004,42,101,021000,4004,40.02480287227087,-75.22145012411303
421010197002005,42,101,019700,2005,40.01270455858833,-75.14000221110338
421010137024007,42,101,013702,4007,39.974645081529545,-75.18206543146414
,,,,,39.96459790101303,-75.20539277698106
,,,,,39.928076971000955,-75.16210088720086
,,,,,40.08889228348661,-74.99537213493448
,,,,,39.92653482948298,-75.1644923065217
421010028011014,42,101,002801,1014,39.930369108204474,-75.15514274073026
421010288001029,42,101,028800,1029,40.022297289430945,-75.1265638009141
421010195021011,42,101,019502,1011,40.00414556154384,-75.12886884584344
421010382003031,42,101,038200,3031,40.00025634054806,-75.09708575242875
421010367003009,42,101,036700,3009,39.96198762792156,-75.14080686474598
421010158004006,42,101,015800,4006,39.97112875008795,-75.13411608561124
421010283007005,42,101,028300,7005,40.02765393966412,-75.14615391900595
421010002001015,42,101,000200,1015,39.95436410804568,-75.15641386197528
421010031006003,42,101,003100,6003,39.93379357501451,-75.18049917766797
421010192004006,42,101,019200,4006,40.00034323536274,-75.10831312256009
421010151022013,42,101,015102,2013,39.98632145795984,-75.18051485022674
421010274013002,42,101,027401,3002,40.035860217515385,-75.1302801202793
421010088022001,42,101,008802,2001,39.95686279876699,-75.20222771429036
421010113003005,42,101,011300,3005,39.97641805850502,-75.23742117017599
421019807012007,42,101,980701,2007,39.906520892334285,-75.1586334626717
421010363031000,42,101,036303,1000,40.111095264472176,-74.96810785307777
421010198001003,42,101,019800,1003,40.01280822996746,-75.14685803221124
421010289013011,42,101,028901,3011,40.015183166107136,-75.11697327163772
421010364001013,42,101,036400,1013,40.111001507641724,-74.99838476052034
421010280004007,42,101,028000,4007,40.02386879934704,-75.14935895238239
421010142022001,42,101,014202,2001,39.96562925663161,-75.13501366708613
421019893001007,42,101,989300,1007,40.01408326883053,-75.11926305027777
421010019003013,42,101,001900,3013,39.939011844753544,-75.17035045227354
421010242003000,42,101,024200,3000,40.03014312716779,-75.16573295741792
421010199003000,42,101,019900,3000,40.008079508906114,-75.1445328195463
421010315013013,42,101,031501,3013,40.03404092955364,-75.0466894638586
421010175001008,42,101,017500,1008,39.99834497737513,-75.1467456357004
421010336004012,42,101,033600,4012,40.061981541711944,-75.05541888004237
421010067003026,42,101,006700,3026,39.920483309566414,-75.22623270501254
421010205002028,42,101,020500,2028,40.016066496820216,-75.15419535936945
421010385001014,42,101,038500,1014,40.07633381061479,-75.2074202463503
421010274011007,42,101,027401,1007,40.0414241988938,-75.12914993299533
,,,,,39.939190094044314,-75.1581673212953
421010313003008,42,101,031300,3008,40.04029744475565,-75.07616642153741
421010033004018,42,101,003300,4018,39.93785403080921,-75.20190183798384
421010161003009,42,101,016100,3009,39.986804450541236,-75.12333827460421
421010042022008,42,101,004202,2008,39.91510327435031,-75.15538449149264
421010010024019,42,101,001002,4019,39.941613718256455,-75.14797489469836
421010263024011,42,101,026302,4011,40.06953479118986,-75.15744398600587
421010005004008,42,101,000500,4008,39.95213693128237,-75.15708024910589
421010277005004,42,101,027700,5004,40.0529970839063,-75.15668467936392
,,,,,39.97561235232626,-75.24072286593866
,,,,,40.06966697346373,-75.0049094127594
421010040023014,42,101,004002,3014,39.91772071772814,-75.16856877356297
421010306004006,42,101,030600,4006,40.04992033058142,-75.09336078363266
421010156001006,42,101,015600,1006,39.97878612614685,-75.14068951370267
421010030012001,42,101,003001,2001,39.92932574774441,-75.17046672091658
421010314012004,42,101,031401,2004,40.042695121911365,-75.0637704930915
421010289013010,42,101,028901,3010,40.01671053877521,-75.11713564973326
421010177011002,42,101,017701,1002,39.99679106998809,-75.11756358659194
421010175003008,42,101,017500,3008,39.9944016298399,-75.14728103714604
421010039011013,42,101,003901,1013,39.92363548519388,-75.17300465784814
421010178004019,42,101,017800,4019,39.99112404053229,-75.12261721561214
421010007021004,42,101,000702,1004,39.95092755078402,-75.17506607844841
421010027021014,42,101,002702,1014,39.92658566915612,-75.14898424769459
421010320007003,42,101,032000,7003,40.029695926261205,-75.05542593985783
421010167011004,42,101,016701,1004,39.99175071471963,-75.16137363739725
421010326003000,42,101,032600,3000,40.02930919958656,-75.03625949690668
421010024004004,42,101,002400,4004,39.936812521186276,-75.15814905350108
421010073001005,42,101,007300,1005,39.942104708104765,-75.21993452048733
421010023002001,42,101,002300,2001,39.93501523867606,-75.1585110578556
421010272003002,42,101,027200,3002,40.04494878250105,-75.1215238655621
421010007011004,42,101,000701,1004,39.95066503769931,-75.17155162533858
421010179004015,42,101,017900,4015,39.9881932744817,-75.10990941370665
421010285001011,42,101,028500,1011,40.027115250455935,-75.13282760134334
421010008052000,42,101,000805,2000,39.94957792361173,-75.16847621723166
