tract,year,base,block,index,Close-down,New open,close_rate_x,open_rate_x,is_cbd,post_covid,DID,ln(New open),ln(Close-down),census_track,tr_x,yr,population,TRACTCE10,SHAPE_AREA,tr_y,pop,area,density,post covid * density,density_rank,density_group,inflows,inflow_rate_x,inflow_rate_y,inflow_rate_d,open_rate_y,open_rate_d,close_rate_y,close_rate_d,inflows_pop,open_pop,close_pop,cbd,high_density
33200,2015,1.0,1.0,310,1,0,1.0,0.0,0,0,0,-inf,0.0,332.0,332.0,2015.0,2708.0,033200,9127276.34858,332.0,2708.0,9.12727634858,0.0002966931093766328,0.0,0.1717171717171717,low_density,-1,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,-0.00036927621861152144,0.0,0.00036927621861152144,non-CBD,0
33300,2015,2.0,2.0,311,0,1,0.0,0.5,0,0,0,0.0,-inf,333.0,333.0,2015.0,4510.0,033300,11213668.148,333.0,4510.0,11.213668148,0.0004021877534162963,0.0,0.2569444444444444,low_density,1,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.00022172949002217295,0.00022172949002217295,0.0,non-CBD,0
33400,2015,13.0,13.0,312,7,4,0.5384615384615384,0.3076923076923077,0,0,0,1.3862943611198906,1.9459101490553132,334.0,334.0,2015.0,5486.0,033400,13163646.3581,334.0,5486.0,13.163646358100001,0.00041675382722692895,0.0,0.2711489898989899,low_density,-3,-0.23076923076923078,-0.15384615384615385,-0.07692307692307693,0.38461538461538464,-0.07692307692307693,0.5384615384615384,0.0,-0.0005468465184104995,0.0007291286912139992,0.0012759752096244987,non-CBD,0
33500,2015,13.0,13.0,313,0,3,0.0,0.23076923076923078,0,0,0,1.0986122886681098,-inf,335.0,335.0,2015.0,4055.0,033500,10147564.2242,335.0,4055.0,10.1475642242,0.0003996032851242864,0.0,0.255050505050505,low_density,3,0.23076923076923078,0.0,0.23076923076923078,0.3076923076923077,-0.07692307692307693,0.3076923076923077,-0.3076923076923077,0.0007398273736128237,0.0007398273736128237,0.0,non-CBD,0
33600,2015,4.0,4.0,314,2,0,0.5,0.0,0,0,0,-inf,0.6931471805599453,336.0,336.0,2015.0,7351.0,033600,12470599.9557,336.0,7351.0,12.470599955700001,0.0005894664271256686,0.0,0.4359217171717172,low_density,-2,-0.5,0.0,-0.5,0.5,-0.5,0.5,0.0,-0.00027207182696231805,0.0,0.00027207182696231805,non-CBD,0
33701,2015,5.0,5.0,315,3,6,0.6,1.2,0,0,0,1.791759469228055,1.0986122886681098,337.01,337.01,2015.0,5233.0,033701,10427966.829,337.01,5233.0,10.427966829,0.0005018236139231969,0.0,0.33775252525252525,low_density,3,0.6,0.2,0.39999999999999997,0.8,0.3999999999999999,0.6,0.0,0.0005732849226065354,0.0011465698452130708,0.0005732849226065354,non-CBD,0
33800,2015,10.0,10.0,317,4,6,0.4,0.6,0,0,0,1.791759469228055,1.3862943611198906,338.0,338.0,2015.0,6283.0,033800,15070180.15,338.0,6283.0,15.07018015,0.00041691605126565126,0.0,0.27146464646464646,low_density,2,0.2,0.2,0.0,0.5,0.09999999999999998,0.3,0.10000000000000003,0.0003183192742320548,0.0009549578226961642,0.0006366385484641095,non-CBD,0
33900,2015,3.0,3.0,318,0,1,0.0,0.3333333333333333,0,0,0,0.0,-inf,339.0,339.0,2015.0,3483.0,033900,12341402.3803,339.0,3483.0,12.3414023803,0.0002822207633031842,0.0,0.1590909090909091,low_density,1,0.3333333333333333,-1.0,1.3333333333333333,0.0,0.3333333333333333,1.0,-1.0,0.0002871088142405972,0.0002871088142405972,0.0,non-CBD,0
34000,2015,2.0,2.0,319,1,2,0.5,1.0,0,0,0,0.6931471805599453,0.0,340.0,340.0,2015.0,2923.0,034000,8203712.17824,340.0,2923.0,8.20371217824,0.00035630211500509905,0.0,0.22190656565656566,low_density,1,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.00034211426616489907,0.0006842285323297981,0.00034211426616489907,non-CBD,0
34100,2015,15.0,15.0,320,1,5,0.06666666666666667,0.3333333333333333,0,0,0,1.6094379124341003,0.0,341.0,341.0,2015.0,6038.0,034100,14564423.8528,341.0,6038.0,14.564423852800001,0.0004145718403299008,0.0,0.26830808080808083,low_density,4,0.26666666666666666,-0.26666666666666666,0.5333333333333333,0.13333333333333333,0.19999999999999998,0.4,-0.33333333333333337,0.000662471016893011,0.0008280887711162637,0.00016561775422325274,non-CBD,0
34400,2015,5.0,5.0,321,3,2,0.6,0.4,0,0,0,0.6931471805599453,1.0986122886681098,344.0,344.0,2015.0,7712.0,034400,36992942.8232,344.0,7712.0,36.9929428232,0.00020847219527405224,0.0,0.09532828282828283,low_density,-1,-0.2,-0.8,0.6000000000000001,0.2,0.2,1.0,-0.4,-0.00012966804979253112,0.00025933609958506224,0.00038900414937759333,non-CBD,0
34502,2015,8.0,8.0,323,6,3,0.75,0.375,0,0,0,1.0986122886681098,1.791759469228055,345.02,345.02,2015.0,4771.0,034502,11015831.633,345.02,4771.0,11.015831633,0.0004331039324990744,0.0,0.2900883838383838,low_density,-3,-0.375,-0.375,0.0,0.375,0.0,0.75,0.0,-0.0006287989939216097,0.0006287989939216097,0.0012575979878432194,non-CBD,0
34600,2015,16.0,16.0,324,5,11,0.3125,0.6875,0,0,0,2.3978952727983707,1.6094379124341003,346.0,346.0,2015.0,2679.0,034600,20022286.806,346.0,2679.0,20.022286806,0.0001338009002646588,0.0,0.06597222222222222,low_density,6,0.375,0.5625,-0.1875,0.9375,-0.25,0.375,-0.0625,0.0022396416573348264,0.004106009705113848,0.001866368047779022,non-CBD,0
34701,2015,5.0,5.0,325,2,5,0.4,1.0,0,0,0,1.6094379124341003,0.6931471805599453,347.01,347.01,2015.0,6515.0,034701,12165507.089,347.01,6515.0,12.165507089,0.0005355304922629025,0.0,0.3784722222222222,low_density,3,0.6,0.0,0.6,0.0,1.0,0.0,0.4,0.0004604758250191865,0.0007674597083653108,0.0003069838833461243,non-CBD,0
34702,2015,1.0,1.0,326,0,0,0.0,0.0,0,0,0,-inf,-inf,347.02,347.02,2015.0,3945.0,034702,10803481.8154,347.02,3945.0,10.803481815400001,0.0003651600537131034,0.0,0.23042929292929293,low_density,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,non-CBD,0
34801,2015,4.0,4.0,327,3,2,0.75,0.5,0,0,0,0.6931471805599453,1.0986122886681098,348.01,348.01,2015.0,4180.0,034801,14966976.5937,348.01,4180.0,14.966976593699998,0.00027928152181112343,0.0,0.15656565656565657,low_density,-1,-0.25,-0.25,0.0,0.75,-0.25,1.0,-0.25,-0.00023923444976076556,0.0004784688995215311,0.0007177033492822966,non-CBD,0
34803,2015,5.0,5.0,329,1,4,0.2,0.8,0,0,0,1.3862943611198906,0.0,348.03,348.03,2015.0,4422.0,034803,13771924.4578,348.03,4422.0,13.7719244578,0.00032108802321345245,0.0,0.1865530303030303,low_density,3,0.6,-0.8,1.4,0.4,0.4,1.2,-1.0,0.0006784260515603799,0.0009045680687471732,0.0002261420171867933,non-CBD,0
34900,2015,10.0,10.0,330,0,5,0.0,0.5,0,0,0,1.6094379124341003,-inf,349.0,349.0,2015.0,5508.0,034900,20923640.6093,349.0,5508.0,20.923640609299998,0.00026324290800291424,0.0,0.1423611111111111,low_density,5,0.5,0.2,0.3,0.2,0.3,0.0,0.0,0.0009077705156136529,0.0009077705156136529,0.0,non-CBD,0
35100,2015,3.0,3.0,331,1,0,0.3333333333333333,0.0,0,0,0,-inf,0.0,351.0,351.0,2015.0,3693.0,035100,15729968.8795,351.0,3693.0,15.7299688795,0.00023477478107492526,0.0,0.1158459595959596,low_density,-1,-0.3333333333333333,-0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,-0.3333333333333333,-0.00027078256160303275,0.0,0.00027078256160303275,non-CBD,0
35200,2015,6.0,6.0,332,0,1,0.0,0.16666666666666666,0,0,0,0.0,-inf,352.0,352.0,2015.0,4257.0,035200,20045349.3496,352.0,4257.0,20.0453493496,0.00021236846141995264,0.0,0.09722222222222222,low_density,1,0.16666666666666666,-0.3333333333333333,0.5,0.0,0.16666666666666666,0.3333333333333333,-0.3333333333333333,0.0002349072116513977,0.0002349072116513977,0.0,non-CBD,0
35301,2015,4.0,4.0,333,2,0,0.5,0.0,0,0,0,-inf,0.6931471805599453,353.01,353.01,2015.0,5371.0,035301,15197586.6149,353.01,5371.0,15.1975866149,0.00035341137616772455,0.0,0.21875,low_density,-2,-0.5,0.0,-0.5,0.5,-0.5,0.5,0.0,-0.0003723701359150996,0.0,0.0003723701359150996,non-CBD,0
35302,2015,3.0,3.0,334,0,4,0.0,1.3333333333333333,0,0,0,1.3862943611198906,-inf,353.02,353.02,2015.0,4453.0,035302,16320130.8592,353.02,4453.0,16.320130859200003,0.00027285320432891933,0.0,0.1518308080808081,low_density,4,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,-0.6666666666666666,0.0008982708286548395,0.0008982708286548395,0.0,non-CBD,0
35500,2015,13.0,13.0,335,6,5,0.46153846153846156,0.38461538461538464,0,0,0,1.6094379124341003,1.791759469228055,355.0,355.0,2015.0,7074.0,035500,24658230.2303,355.0,7074.0,24.658230230300003,0.00028688190246952425,0.0,0.16224747474747475,low_density,-1,-0.07692307692307693,0.0,-0.07692307692307693,0.6923076923076923,-0.30769230769230765,0.6923076923076923,-0.23076923076923073,-0.0001413627367825841,0.0007068136839129206,0.0008481764206955047,non-CBD,0
35601,2015,5.0,5.0,336,5,2,1.0,0.4,0,0,0,0.6931471805599453,1.6094379124341003,356.01,356.01,2015.0,5763.0,035601,21982911.0629,356.01,5763.0,21.982911062899998,0.0002621581820310445,0.0,0.14109848484848486,low_density,-3,-0.6,0.4,-1.0,1.0,-0.6,0.6,0.4,-0.0005205622071837585,0.00034704147145583897,0.0008676036786395974,non-CBD,0
35602,2015,3.0,3.0,337,3,0,1.0,0.0,0,0,0,-inf,1.0986122886681098,356.02,356.02,2015.0,3183.0,035602,15032859.0309,356.02,3183.0,15.0328590309,0.00021173617030914428,0.0,0.09659090909090909,low_density,-3,-1.0,1.0,-2.0,1.0,-1.0,0.0,1.0,-0.000942507068803016,0.0,0.000942507068803016,non-CBD,0
35701,2015,1.0,1.0,338,2,4,2.0,4.0,0,0,0,1.3862943611198906,0.6931471805599453,357.01,357.01,2015.0,4490.0,035701,6450976.36306,357.01,4490.0,6.4509763630600006,0.0006960186717953161,0.0,0.5628156565656566,mid_density,2,2.0,1.0,1.0,3.0,1.0,2.0,0.0,0.00044543429844097997,0.0008908685968819599,0.00044543429844097997,non-CBD,0
35702,2015,1.0,1.0,339,1,1,1.0,1.0,0,0,0,0.0,0.0,357.02,357.02,2015.0,4206.0,035702,16779145.169,357.02,4206.0,16.779145169,0.00025066831221954726,0.0,0.13131313131313133,low_density,0,0.0,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.00023775558725630053,0.00023775558725630053,non-CBD,0
35800,2015,3.0,3.0,340,0,1,0.0,0.3333333333333333,0,0,0,0.0,-inf,358.0,358.0,2015.0,7038.0,035800,18940107.1193,358.0,7038.0,18.940107119300002,0.0003715924073538246,0.0,0.2342171717171717,low_density,1,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.00014208581983518045,0.00014208581983518045,0.0,non-CBD,0
35900,2015,17.0,17.0,341,9,4,0.5294117647058824,0.23529411764705882,0,0,0,1.3862943611198906,2.1972245773362196,359.0,359.0,2015.0,5150.0,035900,24191267.7596,359.0,5150.0,24.1912677596,0.00021288673463408248,0.0,0.09785353535353536,low_density,-5,-0.29411764705882354,-0.23529411764705882,-0.05882352941176472,0.23529411764705882,0.0,0.47058823529411764,0.05882352941176472,-0.000970873786407767,0.0007766990291262136,0.0017475728155339806,non-CBD,0
36000,2015,9.0,9.0,342,4,4,0.4444444444444444,0.4444444444444444,0,0,0,1.3862943611198906,1.3862943611198906,360.0,360.0,2015.0,3118.0,036000,21994776.3828,360.0,3118.0,21.9947763828,0.00014176093203831287,0.0,0.06881313131313131,low_density,0,0.0,0.1111111111111111,-0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.0012828736369467607,0.0012828736369467607,non-CBD,0
36100,2015,2.0,2.0,343,2,2,1.0,1.0,0,0,0,0.6931471805599453,0.6931471805599453,361.0,361.0,2015.0,3925.0,036100,13251884.9297,361.0,3925.0,13.251884929700001,0.00029618428026063876,0.0,0.17045454545454544,low_density,0,0.0,-1.0,1.0,0.5,0.5,1.5,-0.5,0.0,0.0005095541401273885,0.0005095541401273885,non-CBD,0
36201,2015,2.0,2.0,344,0,1,0.0,0.5,0,0,0,0.0,-inf,362.01,362.01,2015.0,5019.0,036201,11270239.8907,362.01,5019.0,11.2702398907,0.0004453321356665699,0.0,0.29640151515151514,low_density,1,0.5,-0.5,1.0,0.0,0.5,0.5,-0.5,0.00019924287706714485,0.00019924287706714485,0.0,non-CBD,0
36203,2015,4.0,4.0,346,3,2,0.75,0.5,0,0,0,0.6931471805599453,1.0986122886681098,362.03,362.03,2015.0,5492.0,036203,16540927.314,362.03,5492.0,16.540927314,0.00033202491587951366,0.0,0.19570707070707072,low_density,-1,-0.25,-0.5,0.25,0.5,0.0,1.0,-0.25,-0.0001820830298616169,0.0003641660597232338,0.0005462490895848507,non-CBD,0
36301,2015,17.0,17.0,347,6,10,0.35294117647058826,0.5882352941176471,0,0,0,2.302585092994046,1.791759469228055,363.01,363.01,2015.0,3370.0,036301,25611192.1043,363.01,3370.0,25.6111921043,0.0001315830979782543,0.0,0.06470959595959595,low_density,4,0.23529411764705882,0.23529411764705882,0.0,0.5294117647058824,0.05882352941176472,0.29411764705882354,0.05882352941176472,0.0011869436201780415,0.002967359050445104,0.0017804154302670622,non-CBD,0
36400,2015,5.0,5.0,350,0,3,0.0,0.6,0,0,0,1.0986122886681098,-inf,364.0,364.0,2015.0,759.0,036400,48325430.2552,364.0,759.0,48.3254302552,1.5706016397408664e-05,0.0,0.021780303030303032,low_density,3,0.6,-0.2,0.8,0.2,0.39999999999999997,0.4,-0.4,0.003952569169960474,0.003952569169960474,0.0,non-CBD,0
36501,2015,11.0,11.0,351,3,3,0.2727272727272727,0.2727272727272727,0,0,0,1.0986122886681098,1.0986122886681098,365.01,365.01,2015.0,5385.0,036501,19608603.0505,365.01,5385.0,19.6086030505,0.00027462435677500684,0.0,0.1527777777777778,low_density,0,0.0,0.0,0.0,0.45454545454545453,-0.18181818181818182,0.45454545454545453,-0.18181818181818182,0.0,0.0005571030640668524,0.0005571030640668524,non-CBD,0
36600,2015,18.0,18.0,353,8,8,0.4444444444444444,0.4444444444444444,0,0,0,2.0794415416798357,2.0794415416798357,366.0,366.0,2015.0,1867.0,036600,26338676.7309,366.0,1867.0,26.3386767309,7.088435076199837e-05,0.0,0.036931818181818184,low_density,0,0.0,-0.2777777777777778,0.2777777777777778,0.2777777777777778,0.16666666666666663,0.5555555555555556,-0.11111111111111116,0.0,0.004284949116229245,0.004284949116229245,non-CBD,0
36700,2015,46.0,46.0,354,15,17,0.32608695652173914,0.3695652173913043,1,0,0,2.833213344056216,2.70805020110221,367.0,367.0,2015.0,2747.0,036700,8623965.99768,367.0,2747.0,8.62396599768,0.000318530940490604,0.0,0.1849747474747475,low_density,2,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.6086956521739131,-0.23913043478260876,0.5869565217391305,-0.26086956521739135,0.0007280669821623589,0.006188569348380051,0.005460502366217692,CBD,0
37200,2015,26.0,26.0,357,9,7,0.34615384615384615,0.2692307692307692,0,0,0,1.9459101490553132,2.1972245773362196,372.0,372.0,2015.0,4564.0,037200,11070039.3312,372.0,4564.0,11.0700393312,0.00041228399136186803,0.0,0.2654671717171717,low_density,-2,-0.07692307692307693,-0.15384615384615385,0.07692307692307693,0.3076923076923077,-0.03846153846153849,0.46153846153846156,-0.11538461538461542,-0.00043821209465381246,0.0015337423312883436,0.001971954425942156,non-CBD,0
37300,2015,8.0,8.0,358,3,2,0.375,0.25,0,0,0,0.6931471805599453,1.0986122886681098,373.0,373.0,2015.0,5440.0,037300,29443166.8502,373.0,5440.0,29.4431668502,0.00018476273383489817,0.0,0.08775252525252525,low_density,-1,-0.125,0.25,-0.375,0.5,-0.25,0.25,0.125,-0.0001838235294117647,0.0003676470588235294,0.0005514705882352941,non-CBD,0
37500,2015,4.0,4.0,359,3,0,0.75,0.0,0,0,0,-inf,1.0986122886681098,375.0,375.0,2015.0,4241.0,037500,11023730.3629,375.0,4241.0,11.0237303629,0.000384715505585382,0.0,0.24526515151515152,low_density,-3,-0.75,-1.0,0.25,0.0,0.0,1.0,-0.25,-0.0007073803348266918,0.0,0.0007073803348266918,non-CBD,0
37600,2015,24.0,24.0,360,6,10,0.25,0.4166666666666667,1,0,0,2.302585092994046,1.791759469228055,376.0,376.0,2015.0,2822.0,037600,7721197.45553,376.0,2822.0,7.72119745553,0.0003654873504081747,0.0,0.23137626262626262,low_density,4,0.16666666666666666,0.2916666666666667,-0.12500000000000003,0.75,-0.3333333333333333,0.4583333333333333,-0.20833333333333331,0.001417434443656981,0.003543586109142452,0.002126151665485471,CBD,0
37700,2015,9.0,9.0,361,2,2,0.2222222222222222,0.2222222222222222,0,0,0,0.6931471805599453,0.6931471805599453,377.0,377.0,2015.0,5338.0,037700,7931528.26769,377.0,5338.0,7.93152826769,0.0006730102724017213,0.0,0.5372474747474747,mid_density,0,0.0,-0.4444444444444444,0.4444444444444444,0.3333333333333333,-0.1111111111111111,0.7777777777777778,-0.5555555555555556,0.0,0.0003746721618583739,0.0003746721618583739,non-CBD,0
37800,2015,17.0,17.0,362,1,2,0.058823529411764705,0.11764705882352941,0,0,0,0.6931471805599453,0.0,378.0,378.0,2015.0,2242.0,037800,60392490.9445,378.0,2242.0,60.3924909445,3.712382060975713e-05,0.0,0.02683080808080808,low_density,1,0.058823529411764705,-0.17647058823529413,0.23529411764705882,0.23529411764705882,-0.11764705882352941,0.4117647058823529,-0.3529411764705882,0.00044603033006244426,0.0008920606601248885,0.00044603033006244426,non-CBD,0
37900,2015,13.0,13.0,363,4,4,0.3076923076923077,0.3076923076923077,0,0,0,1.3862943611198906,1.3862943611198906,379.0,379.0,2015.0,5308.0,037900,14796151.4136,379.0,5308.0,14.796151413599999,0.000358741935765885,0.0,0.22348484848484848,low_density,0,0.0,0.38461538461538464,-0.38461538461538464,1.0,-0.6923076923076923,0.6153846153846154,-0.3076923076923077,0.0,0.0007535795026375283,0.0007535795026375283,non-CBD,0
38000,2015,3.0,3.0,364,2,0,0.6666666666666666,0.0,0,0,0,-inf,0.6931471805599453,380.0,380.0,2015.0,2216.0,038000,9413510.77917,380.0,2216.0,9.41351077917,0.0002354063273506324,0.0,0.11710858585858586,low_density,-2,-0.6666666666666666,0.0,-0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.0009025270758122744,0.0,0.0009025270758122744,non-CBD,0
38100,2015,7.0,7.0,365,2,5,0.2857142857142857,0.7142857142857143,0,0,0,1.6094379124341003,0.6931471805599453,381.0,381.0,2015.0,920.0,038100,53377680.0656,381.0,920.0,53.3776800656,1.7235668520425395e-05,0.0,0.023042929292929292,low_density,3,0.42857142857142855,-0.42857142857142855,0.8571428571428571,0.42857142857142855,0.28571428571428575,0.8571428571428571,-0.5714285714285714,0.003260869565217391,0.005434782608695652,0.002173913043478261,non-CBD,0
38200,2015,17.0,17.0,366,4,8,0.23529411764705882,0.47058823529411764,0,0,0,2.0794415416798357,1.3862943611198906,382.0,382.0,2015.0,2551.0,038200,19961084.2993,382.0,2551.0,19.9610842993,0.00012779866873712163,0.0,0.061553030303030304,low_density,4,0.23529411764705882,0.17647058823529413,0.05882352941176469,0.4117647058823529,0.05882352941176472,0.23529411764705882,0.0,0.0015680125441003528,0.0031360250882007056,0.0015680125441003528,non-CBD,0
38400,2015,11.0,11.0,368,4,3,0.36363636363636365,0.2727272727272727,0,0,0,1.0986122886681098,1.3862943611198906,384.0,384.0,2015.0,2532.0,038400,24432759.5344,384.0,2532.0,24.432759534400002,0.00010363135594385403,0.0,0.049873737373737376,low_density,-1,-0.09090909090909091,0.09090909090909091,-0.18181818181818182,0.45454545454545453,-0.18181818181818182,0.36363636363636365,0.0,-0.00039494470774091627,0.001184834123222749,0.001579778830963665,non-CBD,0
38500,2015,10.0,10.0,369,3,3,0.3,0.3,0,0,0,1.0986122886681098,1.0986122886681098,385.0,385.0,2015.0,1922.0,038500,14651019.2467,385.0,1922.0,14.6510192467,0.00013118541226631123,0.0,0.06407828282828283,low_density,0,0.0,-0.5,0.5,0.0,0.3,0.5,-0.2,0.0,0.0015608740894901144,0.0015608740894901144,non-CBD,0
38700,2015,24.0,24.0,370,5,12,0.20833333333333334,0.5,0,0,0,2.4849066497880004,1.6094379124341003,387.0,387.0,2015.0,2439.0,038700,22348859.4553,387.0,2439.0,22.3488594553,0.0001091330859580664,0.0,0.05303030303030303,low_density,7,0.2916666666666667,-0.20833333333333334,0.5,0.08333333333333333,0.4166666666666667,0.2916666666666667,-0.08333333333333334,0.002870028700287003,0.004920049200492005,0.002050020500205002,non-CBD,0
38800,2015,8.0,8.0,371,3,3,0.375,0.375,0,0,0,1.0986122886681098,1.0986122886681098,388.0,388.0,2015.0,3767.0,038800,15025845.3807,388.0,3767.0,15.0258453807,0.00025070136851258545,0.0,0.13162878787878787,low_density,0,0.0,-0.625,0.625,0.125,0.25,0.75,-0.375,0.0,0.0007963897000265463,0.0007963897000265463,non-CBD,0
38900,2015,3.0,3.0,372,0,2,0.0,0.6666666666666666,0,0,0,0.6931471805599453,-inf,389.0,389.0,2015.0,3221.0,038900,13783165.5013,389.0,3221.0,13.7831655013,0.00023369087454519805,0.0,0.11395202020202021,low_density,2,0.6666666666666666,-0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,-0.6666666666666666,0.0006209251785159888,0.0006209251785159888,0.0,non-CBD,0
980000,2015,3.0,3.0,403,1,0,0.3333333333333333,0.0,0,0,0,-inf,0.0,9800.0,9800.0,2015.0,1248.0,980000,112397037.043,9800.0,1248.0,112.397037043,1.1103495544304693e-05,0.0,0.019886363636363636,low_density,-1,-0.3333333333333333,-1.0,0.6666666666666667,0.3333333333333333,-0.3333333333333333,1.3333333333333333,-1.0,-0.0008012820512820513,0.0,0.0008012820512820513,non-CBD,0
980100,2015,1.0,1.0,407,0,0,0.0,0.0,0,0,0,-inf,-inf,9801.0,9801.0,2015.0,80.0,980100,63442088.244,9801.0,80.0,63.442088244000004,1.2609925400361636e-06,0.0,0.013573232323232324,low_density,0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,non-CBD,0
980200,2015,1.0,1.0,408,0,0,0.0,0.0,0,0,0,-inf,-inf,9802.0,9802.0,2015.0,479.0,980200,58032080.6533,9802.0,479.0,58.0320806533,8.254055250262022e-06,0.0,0.01672979797979798,low_density,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,non-CBD,0
980300,2015,12.0,12.0,409,4,6,0.3333333333333333,0.5,0,0,0,1.791759469228055,1.3862943611198906,9803.0,9803.0,2015.0,0.0,980300,82003146.8445,9803.0,0.0,82.00314684450001,0.0,0.0,0.005839646464646465,low_density,2,0.16666666666666666,-0.16666666666666666,0.3333333333333333,0.16666666666666666,0.33333333333333337,0.3333333333333333,0.0,inf,inf,inf,non-CBD,0
980400,2015,21.0,21.0,410,9,3,0.42857142857142855,0.14285714285714285,0,0,0,1.0986122886681098,2.1972245773362196,9804.0,9804.0,2015.0,0.0,980400,32013136.9441,9804.0,0.0,32.0131369441,0.0,0.0,0.005839646464646465,low_density,-6,-0.2857142857142857,0.0,-0.2857142857142857,0.38095238095238093,-0.23809523809523808,0.38095238095238093,0.047619047619047616,-inf,inf,inf,non-CBD,0
980600,2015,5.0,5.0,411,2,1,0.4,0.2,0,0,0,0.0,0.6931471805599453,9806.0,9806.0,2015.0,0.0,980600,13850384.0485,9806.0,0.0,13.850384048499999,0.0,0.0,0.005839646464646465,low_density,-1,-0.2,0.8,-1.0,1.2,-1.0,0.4,0.0,-inf,inf,inf,non-CBD,0
980800,2015,1.0,1.0,414,0,0,0.0,0.0,0,0,0,-inf,-inf,9808.0,9808.0,2015.0,0.0,980800,23367258.6611,9808.0,0.0,23.3672586611,0.0,0.0,0.005839646464646465,low_density,0,0.0,-1.0,1.0,0.0,0.0,1.0,-1.0,,,,non-CBD,0
989100,2015,2.0,2.0,419,1,2,0.5,1.0,0,0,0,0.6931471805599453,0.0,9891.0,9891.0,2015.0,3145.0,989100,44217922.6412,9891.0,3145.0,44.2179226412,7.112500570231786e-05,0.0,0.037247474747474744,low_density,1,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0003179650238473768,0.0006359300476947536,0.0003179650238473768,non-CBD,0
200,2016,62.0,62.0,2,33,27,0.532258064516129,0.43548387096774194,1,0,0,3.295836866004329,3.4965075614664802,2.0,2.0,2016.0,2563.0,000200,4116628.18507,2.0,2563.0,4.11662818507,0.0006225969130016094,0.0,0.4696969696969697,low_density,-6,-0.0967741935483871,0.12903225806451613,-0.22580645161290322,0.5483870967741935,-0.11290322580645157,0.41935483870967744,0.11290322580645157,-0.0023410066328521262,0.010534529847834569,0.012875536480686695,CBD,0
300,2016,36.0,36.0,3,19,11,0.5277777777777778,0.3055555555555556,1,0,0,2.3978952727983707,2.9444389791664403,3.0,3.0,2016.0,3530.0,000300,5887110.24019,3.0,3530.0,5.88711024019,0.000599615066811807,0.0,0.44507575757575757,low_density,-8,-0.2222222222222222,0.1388888888888889,-0.3611111111111111,0.5555555555555556,-0.25,0.4166666666666667,0.1111111111111111,-0.0022662889518413596,0.0031161473087818695,0.00538243626062323,CBD,0
401,2016,31.0,31.0,4,10,8,0.3225806451612903,0.25806451612903225,1,0,0,2.0794415416798357,2.302585092994046,4.01,4.01,2016.0,2666.0,000401,2513118.53678,4.01,2666.0,2.5131185367800004,0.0010608333673810242,0.0,0.8412247474747475,mid_density,-2,-0.06451612903225806,-0.1935483870967742,0.12903225806451613,0.2903225806451613,-0.03225806451612906,0.4838709677419355,-0.16129032258064518,-0.0007501875468867217,0.003000750187546887,0.0037509377344336083,CBD,0
500,2016,101.0,101.0,7,37,44,0.36633663366336633,0.43564356435643564,1,0,0,3.784189633918261,3.6109179126442243,5.0,5.0,2016.0,2451.0,000500,4615443.89842,5.0,2451.0,4.615443898420001,0.0005310431789321604,0.0,0.3715277777777778,low_density,7,0.06930693069306931,0.1782178217821782,-0.1089108910891089,0.5148514851485149,-0.07920792079207922,0.33663366336633666,0.029702970297029674,0.0028559771521827824,0.01795185638514892,0.015095879232966136,CBD,0
600,2016,80.0,80.0,8,39,31,0.4875,0.3875,1,0,0,3.4339872044851463,3.6635616461296463,6.0,6.0,2016.0,1301.0,000600,1858607.39949,6.0,1301.0,1.85860739949,0.0006999864524143147,0.0,0.5700757575757576,mid_density,-8,-0.1,-0.075,-0.02500000000000001,0.4125,-0.024999999999999967,0.4875,0.0,-0.006149116064565719,0.02382782475019216,0.02997694081475788,CBD,0
801,2016,16.0,16.0,11,2,2,0.125,0.125,1,0,0,0.6931471805599453,0.6931471805599453,8.01,8.01,2016.0,1588.0,000801,1236167.55109,8.01,1588.0,1.2361675510899999,0.0012846155026474924,0.0,0.9286616161616161,high_density,0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.0,0.0012594458438287153,0.0012594458438287153,CBD,1
