tract,year,New open,count,is_cbd,post_covid,DID,open_ln,tr_x,population,yr,TRACTCE10,SHAPE_AREA,tr_y,pop,density,post covid * density,density_rank,density_group
10000.0,2017,7,11.0,0,0,0,1.9459101490553132,10000.0,4744.0,2017.0,010000,5350496.87993,10000.0,4.744,0.8866466248760929,0.0,0.3029029793735676,low_density
10000.0,2018,5,11.0,0,0,0,1.6094379124341003,10000.0,4753.0,2018.0,010000,5350496.87993,10000.0,4.753,0.8883287116433536,0.0,0.2998472116119175,low_density
10000.0,2019,2,11.0,0,1,0,0.6931471805599453,10000.0,4863.0,2019.0,010000,5350496.87993,10000.0,4.863,0.9088875499098735,0.9088875499098735,0.275974025974026,low_density
10000.0,2021,2,11.0,0,1,0,0.6931471805599453,10000.0,4863.0,2021.0,010000,5350496.87993,10000.0,4.863,0.9088875499098735,0.9088875499098735,0.275974025974026,low_density
10100.0,2013,2,13.0,0,0,0,0.6931471805599453,10100.0,5028.0,2013.0,010100,6473969.60034,10100.0,5.028,0.7766486885783244,0.0,0.4045072574484339,low_density
10100.0,2014,3,13.0,0,0,0,1.0986122886681098,10100.0,5377.0,2014.0,010100,6473969.60034,10100.0,5.377,0.8305568811626194,0.0,0.35255920550038194,low_density
10100.0,2015,1,13.0,0,0,0,0.0,10100.0,6569.0,2015.0,010100,6473969.60034,10100.0,6.569,1.0146788455192945,0.0,0.19518716577540107,low_density
10100.0,2016,3,13.0,0,0,0,1.0986122886681098,10100.0,7051.0,2016.0,010100,6473969.60034,10100.0,7.051,1.089130847884997,0.0,0.15164247517188695,low_density
10100.0,2017,5,13.0,0,0,0,1.6094379124341003,10100.0,7731.0,2017.0,010100,6473969.60034,10100.0,7.731,1.194166867820013,0.0,0.1038961038961039,low_density
10100.0,2018,4,13.0,0,0,0,1.3862943611198906,10100.0,7328.0,2018.0,010100,6473969.60034,10100.0,7.328,1.1319175795349963,0.0,0.12834224598930483,low_density
10100.0,2019,1,13.0,0,1,0,0.0,10100.0,6925.0,2019.0,010100,6473969.60034,10100.0,6.925,1.0696682912499793,1.0696682912499793,0.163292589763178,low_density
10100.0,2020,5,13.0,0,1,0,1.6094379124341003,10100.0,6332.0,2020.0,010100,6473969.60034,10100.0,6.332,0.9780707032772374,0.9780707032772374,0.21695951107715813,low_density
10100.0,2021,7,13.0,0,1,0,1.9459101490553132,10100.0,6925.0,2021.0,010100,6473969.60034,10100.0,6.925,1.0696682912499793,1.0696682912499793,0.163292589763178,low_density
10200.0,2014,3,6.0,0,0,0,1.0986122886681098,10200.0,3037.0,2014.0,010200,3881678.52357,10200.0,3.037,0.7823934881672929,0.0,0.39877769289533993,low_density
10200.0,2016,3,6.0,0,0,0,1.0986122886681098,10200.0,3008.0,2016.0,010200,3881678.52357,10200.0,3.008,0.774922493384003,0.0,0.406035141329259,low_density
10200.0,2017,3,6.0,0,0,0,1.0986122886681098,10200.0,3311.0,2017.0,010200,3881678.52357,10200.0,3.311,0.8529815078438943,0.0,0.3284950343773873,low_density
10200.0,2018,1,6.0,0,0,0,0.0,10200.0,3205.0,2018.0,010200,3881678.52357,10200.0,3.205,0.8256737338084208,0.0,0.35790679908326967,low_density
10200.0,2019,1,6.0,0,1,0,0.0,10200.0,3344.0,2019.0,010200,3881678.52357,10200.0,3.344,0.8614829846662586,0.8614829846662586,0.3229564553093965,low_density
10200.0,2020,2,6.0,0,1,0,0.6931471805599453,10200.0,3404.0,2020.0,010200,3881678.52357,10200.0,3.404,0.8769402152523758,0.8769402152523758,0.30863254392666156,low_density
10200.0,2021,3,6.0,0,1,0,1.0986122886681098,10200.0,3344.0,2021.0,010200,3881678.52357,10200.0,3.344,0.8614829846662586,0.8614829846662586,0.3229564553093965,low_density
10300.0,2013,1,7.0,0,0,0,0.0,10300.0,2470.0,2013.0,010300,3027711.34922,10300.0,2.47,0.8157977148767243,0.0,0.36860198624904505,low_density
10300.0,2015,3,7.0,0,0,0,1.0986122886681098,10300.0,2538.0,2015.0,010300,3027711.34922,10300.0,2.538,0.8382569232215086,0.0,0.3445378151260504,low_density
10300.0,2017,2,7.0,0,0,0,0.6931471805599453,10300.0,2764.0,2017.0,010300,3027711.34922,10300.0,2.764,0.9129007627203506,0.0,0.27043544690603516,low_density
10300.0,2018,2,7.0,0,0,0,0.6931471805599453,10300.0,2504.0,2018.0,010300,3027711.34922,10300.0,2.504,0.8270273190491164,0.0,0.3559969442322384,low_density
10300.0,2019,1,7.0,0,1,0,0.0,10300.0,2816.0,2019.0,010300,3027711.34922,10300.0,2.816,0.9300754514545975,0.9300754514545975,0.2530557677616501,low_density
10300.0,2020,1,7.0,0,1,0,0.0,10300.0,2698.0,2020.0,010300,3027711.34922,10300.0,2.698,0.8911021193268834,0.8911021193268834,0.29640947288006114,low_density
10300.0,2021,4,7.0,0,1,0,1.3862943611198906,10300.0,2816.0,2021.0,010300,3027711.34922,10300.0,2.816,0.9300754514545975,0.9300754514545975,0.2530557677616501,low_density
10400.0,2015,4,6.0,0,0,0,1.3862943611198906,10400.0,3690.0,2015.0,010400,5092391.52993,10400.0,3.69,0.7246104268127087,0.0,0.4495798319327731,low_density
10400.0,2016,2,6.0,0,0,0,0.6931471805599453,10400.0,4058.0,2016.0,010400,5092391.52993,10400.0,4.058,0.7968750981045994,0.0,0.3877005347593583,low_density
10400.0,2017,1,6.0,0,0,0,0.0,10400.0,4232.0,2017.0,010400,5092391.52993,10400.0,4.232,0.8310437198567434,0.0,0.3502673796791444,low_density
10400.0,2018,1,6.0,0,0,0,0.0,10400.0,4078.0,2018.0,010400,5092391.52993,10400.0,4.078,0.8008025258922021,0.0,0.3842627960275019,low_density
10400.0,2021,1,6.0,0,1,0,0.0,10400.0,3827.0,2021.0,010400,5092391.52993,10400.0,3.827,0.7515133071577875,0.7515133071577875,0.4239877769289534,low_density
10500.0,2013,1,10.0,0,0,0,0.0,10500.0,3618.0,2013.0,010500,7079505.84878,10500.0,3.618,0.5110526182591522,0.0,0.7039724980901452,mid_density
10500.0,2014,5,10.0,0,0,0,1.6094379124341003,10500.0,3989.0,2014.0,010500,7079505.84878,10500.0,3.989,0.5634574058141951,0.0,0.6413292589763178,mid_density
10500.0,2015,3,10.0,0,0,0,1.0986122886681098,10500.0,4298.0,2015.0,010500,7079505.84878,10500.0,4.298,0.6071045199772902,0.0,0.5909090909090909,mid_density
10500.0,2016,2,10.0,0,0,0,0.6931471805599453,10500.0,4472.0,2016.0,010500,7079505.84878,10500.0,4.472,0.631682506593402,0.0,0.5611153552330023,mid_density
10500.0,2017,1,10.0,0,0,0,0.0,10500.0,4546.0,2017.0,010500,7079505.84878,10500.0,4.546,0.6421352135450817,0.0,0.551948051948052,mid_density
10500.0,2018,3,10.0,0,0,0,1.0986122886681098,10500.0,4552.0,2018.0,010500,7079505.84878,10500.0,4.552,0.6429827303249477,0.0,0.5504201680672269,mid_density
10500.0,2019,4,10.0,0,1,0,1.3862943611198906,10500.0,4544.0,2019.0,010500,7079505.84878,10500.0,4.544,0.6418527079517931,0.6418527079517931,0.5523300229182582,mid_density
10500.0,2020,1,10.0,0,1,0,0.0,10500.0,4445.0,2020.0,010500,7079505.84878,10500.0,4.445,0.6278686810840053,0.6278686810840053,0.5676088617265088,mid_density
10600.0,2013,2,14.0,0,0,0,0.6931471805599453,10600.0,1468.0,2013.0,010600,2857396.3022,10600.0,1.468,0.5137544270179605,0.0,0.6997708174178763,mid_density
10600.0,2014,2,14.0,0,0,0,0.6931471805599453,10600.0,1398.0,2014.0,010600,2857396.3022,10600.0,1.398,0.48925660011655914,0.0,0.725362872421696,mid_density
10600.0,2015,3,14.0,0,0,0,1.0986122886681098,10600.0,1466.0,2015.0,010600,2857396.3022,10600.0,1.466,0.5130544891064919,0.0,0.7016806722689075,mid_density
10600.0,2016,2,14.0,0,0,0,0.6931471805599453,10600.0,1587.0,2016.0,010600,2857396.3022,10600.0,1.587,0.5554007327503429,0.0,0.6497326203208557,mid_density
10600.0,2017,2,14.0,0,0,0,0.6931471805599453,10600.0,1732.0,2017.0,010600,2857396.3022,10600.0,1.732,0.6061462313318171,0.0,0.5920550038197097,mid_density
10600.0,2018,8,14.0,0,0,0,2.0794415416798357,10600.0,1667.0,2018.0,010600,2857396.3022,10600.0,1.667,0.5833982492090873,0.0,0.6187929717341482,mid_density
10600.0,2019,5,14.0,0,1,0,1.6094379124341003,10600.0,1704.0,2019.0,010600,2857396.3022,10600.0,1.704,0.5963471005712566,0.5963471005712566,0.6037051184110007,mid_density
10600.0,2020,3,14.0,0,1,0,1.0986122886681098,10600.0,1668.0,2020.0,010600,2857396.3022,10600.0,1.668,0.5837482181648216,0.5837482181648216,0.618411000763942,mid_density
10600.0,2021,3,14.0,0,1,0,1.0986122886681098,10600.0,1704.0,2021.0,010600,2857396.3022,10600.0,1.704,0.5963471005712566,0.5963471005712566,0.6037051184110007,mid_density
10700.0,2013,3,11.0,0,0,0,1.0986122886681098,10700.0,3803.0,2013.0,010700,4956471.5506,10700.0,3.803,0.7672796991116861,0.0,0.4110007639419404,low_density
10700.0,2014,3,11.0,0,0,0,1.0986122886681098,10700.0,3376.0,2014.0,010700,4956471.5506,10700.0,3.376,0.6811297039708263,0.0,0.4965622612681436,low_density
10700.0,2015,6,11.0,0,0,0,1.791759469228055,10700.0,3298.0,2015.0,010700,4956471.5506,10700.0,3.298,0.6653927025165239,0.0,0.5187165775401069,mid_density
10700.0,2017,1,11.0,0,0,0,0.0,10700.0,3527.0,2017.0,010700,4956471.5506,10700.0,3.527,0.7115949247349243,0.0,0.461038961038961,low_density
10700.0,2018,5,11.0,0,0,0,1.6094379124341003,10700.0,3698.0,2018.0,010700,4956471.5506,10700.0,3.698,0.7460952740770485,0.0,0.4274255156608098,low_density
10700.0,2019,3,11.0,0,1,0,1.0986122886681098,10700.0,3612.0,2019.0,010700,4956471.5506,10700.0,3.612,0.7287442211915357,0.7287442211915357,0.4451871657754011,low_density
10700.0,2020,5,11.0,0,1,0,1.6094379124341003,10700.0,3821.0,2020.0,010700,4956471.5506,10700.0,3.821,0.7709113148319097,0.7709113148319097,0.4094728800611154,low_density
10700.0,2021,3,11.0,0,1,0,1.0986122886681098,10700.0,3612.0,2021.0,010700,4956471.5506,10700.0,3.612,0.7287442211915357,0.7287442211915357,0.4451871657754011,low_density
10800.0,2013,3,5.0,0,0,0,1.0986122886681098,10800.0,3616.0,2013.0,010800,6304181.66337,10800.0,3.616,0.5735875317506333,0.0,0.6279602750190986,mid_density
10800.0,2014,1,5.0,0,0,0,0.0,10800.0,3627.0,2014.0,010800,6304181.66337,10800.0,3.627,0.5753324053262021,0.0,0.6260504201680672,mid_density
10800.0,2015,1,5.0,0,0,0,0.0,10800.0,3959.0,2015.0,010800,6304181.66337,10800.0,3.959,0.6279958623342802,0.0,0.5672268907563025,mid_density
10800.0,2017,1,5.0,0,0,0,0.0,10800.0,4208.0,2017.0,010800,6304181.66337,10800.0,4.208,0.6674934550903387,0.0,0.516042780748663,mid_density
10800.0,2018,1,5.0,0,0,0,0.0,10800.0,4219.0,2018.0,010800,6304181.66337,10800.0,4.219,0.6692383286659076,0.0,0.5118411000763942,mid_density
10800.0,2019,2,5.0,0,1,0,0.6931471805599453,10800.0,4258.0,2019.0,010800,6304181.66337,10800.0,4.258,0.6754246986156517,0.6754246986156517,0.5047746371275783,mid_density
10800.0,2020,1,5.0,0,1,0,0.0,10800.0,4178.0,2020.0,010800,6304181.66337,10800.0,4.178,0.662734708975151,0.662734708975151,0.5217723453017571,mid_density
10800.0,2021,1,5.0,0,1,0,0.0,10800.0,4258.0,2021.0,010800,6304181.66337,10800.0,4.258,0.6754246986156517,0.6754246986156517,0.5047746371275783,mid_density
10900.0,2013,1,2.0,0,0,0,0.0,10900.0,1978.0,2013.0,010900,2671107.24015,10900.0,1.978,0.7405168801417806,0.0,0.43315508021390375,low_density
10900.0,2016,1,2.0,0,0,0,0.0,10900.0,2599.0,2016.0,010900,2671107.24015,10900.0,2.599,0.9730047378607117,0.0,0.22077922077922077,low_density
10900.0,2019,2,2.0,0,1,0,0.6931471805599453,10900.0,2790.0,2019.0,010900,2671107.24015,10900.0,2.79,1.0445106651140383,1.0445106651140383,0.17818945760122232,low_density
10900.0,2020,11,2.0,0,1,0,2.3978952727983707,10900.0,2749.0,2020.0,010900,2671107.24015,10900.0,2.749,1.0291612252324343,1.0291612252324343,0.18449197860962566,low_density
10900.0,2021,14,2.0,0,1,0,2.6390573296152584,10900.0,2790.0,2021.0,010900,2671107.24015,10900.0,2.79,1.0445106651140383,1.0445106651140383,0.17818945760122232,low_density
11000.0,2013,2,8.0,0,0,0,0.6931471805599453,11000.0,3571.0,2013.0,011000,5089944.17161,11000.0,3.571,0.7015794043317488,0.0,0.46867838044308635,low_density
11000.0,2014,1,8.0,0,0,0,0.0,11000.0,3278.0,2014.0,011000,5089944.17161,11000.0,3.278,0.6440149222625238,0.0,0.5481283422459893,mid_density
11000.0,2015,1,8.0,0,0,0,0.0,11000.0,3545.0,2015.0,011000,5089944.17161,11000.0,3.545,0.6964712932948892,0.0,0.4782276546982429,low_density
11000.0,2016,2,8.0,0,0,0,0.6931471805599453,11000.0,3936.0,2016.0,011000,5089944.17161,11000.0,3.936,0.7732894246568925,0.0,0.4079449961802903,low_density
11000.0,2017,2,8.0,0,0,0,0.6931471805599453,11000.0,3888.0,2017.0,011000,5089944.17161,11000.0,3.888,0.7638590658196134,0.0,0.41482047364400304,low_density
11000.0,2018,3,8.0,0,0,0,1.0986122886681098,11000.0,3837.0,2018.0,011000,5089944.17161,11000.0,3.837,0.7538393095550042,0.0,0.42131398013750954,low_density
11000.0,2021,1,8.0,0,1,0,0.0,11000.0,3549.0,2021.0,011000,5089944.17161,11000.0,3.549,0.6972571565313291,0.6972571565313291,0.4763177998472116,low_density
11100.0,2013,4,21.0,0,0,0,1.3862943611198906,11100.0,3195.0,2013.0,011100,14007749.4609,11100.0,3.195,0.22808803147987777,0.0,0.9243697478991597,low_density
11100.0,2014,5,21.0,0,0,0,1.6094379124341003,11100.0,3279.0,2014.0,011100,14007749.4609,11100.0,3.279,0.23408471211972431,0.0,0.9194041252864782,low_density
11100.0,2015,9,21.0,0,0,0,2.1972245773362196,11100.0,3264.0,2015.0,011100,14007749.4609,11100.0,3.264,0.2330138762911803,0.0,0.9213139801375095,low_density
11100.0,2016,2,21.0,0,0,0,0.6931471805599453,11100.0,3083.0,2016.0,011100,14007749.4609,11100.0,3.083,0.2200924572934157,0.0,0.9297173414820473,low_density
11100.0,2017,7,21.0,0,0,0,1.9459101490553132,11100.0,3139.0,2017.0,011100,14007749.4609,11100.0,3.139,0.22409024438664674,0.0,0.9274255156608098,low_density
11100.0,2018,9,21.0,0,0,0,2.1972245773362196,11100.0,3426.0,2018.0,011100,14007749.4609,11100.0,3.426,0.2445789032394558,0.0,0.9083269671504965,low_density
11100.0,2019,6,21.0,0,1,0,1.791759469228055,11100.0,3704.0,2019.0,011100,14007749.4609,11100.0,3.704,0.26442506059513843,0.26442506059513843,0.895912910618793,mid_density
11100.0,2020,5,21.0,0,1,0,1.6094379124341003,11100.0,3791.0,2020.0,011100,14007749.4609,11100.0,3.791,0.2706359084006938,0.2706359084006938,0.8896103896103896,mid_density
11100.0,2021,8,21.0,0,1,0,2.0794415416798357,11100.0,3704.0,2021.0,011100,14007749.4609,11100.0,3.704,0.26442506059513843,0.26442506059513843,0.895912910618793,mid_density
11200.0,2013,2,16.0,0,0,0,0.6931471805599453,11200.0,4718.0,2013.0,011200,5416064.53652,11200.0,4.718,0.8711122196175807,0.0,0.3147440794499618,low_density
11200.0,2014,4,16.0,0,0,0,1.3862943611198906,11200.0,4921.0,2014.0,011200,5416064.53652,11200.0,4.921,0.9085933091856961,0.0,0.2765469824293354,low_density
11200.0,2015,7,16.0,0,0,0,1.9459101490553132,11200.0,4715.0,2015.0,011200,5416064.53652,11200.0,4.715,0.870558311889973,0.0,0.3155080213903743,low_density
11200.0,2017,3,16.0,0,0,0,1.0986122886681098,11200.0,5959.0,2017.0,011200,5416064.53652,11200.0,5.959,1.100245382937932,0.0,0.1455309396485867,low_density
11200.0,2018,8,16.0,0,0,0,2.0794415416798357,11200.0,6106.0,2018.0,011200,5416064.53652,11200.0,6.106,1.1273868615907052,0.0,0.1317799847211612,low_density
11200.0,2019,2,16.0,0,1,0,0.6931471805599453,11200.0,5939.0,2019.0,011200,5416064.53652,11200.0,5.939,1.0965526647538812,1.0965526647538812,0.14801375095492741,low_density
11200.0,2020,2,16.0,0,1,0,0.6931471805599453,11200.0,5949.0,2020.0,011200,5416064.53652,11200.0,5.949,1.0983990238459065,1.0983990238459065,0.14629488158899923,low_density
