geoid,state,county,tract,block,lat,lng
421010085004000,42,101,008500,4000,39.9543799638,-75.2263397723
421019804001000,42,101,980400,1000,39.8745568189,-75.2437496274
421010001014015,42,101,000101,4015,39.9490984776,-75.1490797056
421010003005000,42,101,000300,5000,39.9574524225,-75.1772087869
421010352002002,42,101,035200,2002,40.0476839,-74.9962608
421010376003027,42,101,037600,3027,39.9577013,-75.1582547
421010002001011,42,101,000200,1011,39.9549604,-75.1573313
421010004041006,42,101,000404,1006,39.9517907313,-75.1701702923
421010004041004,42,101,000404,1004,39.9525065,-75.1717068
421010016002004,42,101,001600,2004,39.940432,-75.1476009
421010090003011,42,101,009000,3011,39.9576111,-75.1890822
421010378008023,42,101,037800,8023,39.9750224,-75.1183932
421010008052000,42,101,000805,2000,39.9495064,-75.1679677
421010214005002,42,101,021400,5002,40.0253066,-75.2226663
421010348023010,42,101,034802,3010,40.0572928,-75.0138114
421010018001003,42,101,001800,1003,39.9404603,-75.1561091
421010183003005,42,101,018300,3005,40.0015641166,-75.0795582533
421019891002004,42,101,989100,2004,40.0340638,-75.0173264
421010373003002,42,101,037300,3002,39.9055502,-75.1755824
421010376002001,42,101,037600,2001,39.962848,-75.1573085
421010385001014,42,101,038500,1014,40.0754252,-75.2082497
421010091003001,42,101,009100,3001,39.9613229,-75.1992089
421010004041006,42,101,000404,1006,39.9517524,-75.1698373
421019804001000,42,101,980400,1000,39.87602,-75.242971
421010007012002,42,101,000701,2002,39.9508084,-75.1734396
420459800001000,42,045,980000,1000,39.874423,-75.247136
421010379001004,42,101,037900,1004,39.9863531,-75.1019942
421010005004006,42,101,000500,4006,39.9531593,-75.1590984
421010005002000,42,101,000500,2000,39.9517338,-75.1646024
421010020001004,42,101,002000,1004,39.938817,-75.182574
421010125013003,42,101,012501,3003,39.9622341356,-75.1616897561
421010367002007,42,101,036700,2007,39.9642033845,-75.145879751
421010023002002,42,101,002300,2002,39.9352044852,-75.1587517932
421010367002013,42,101,036700,2013,39.9616587,-75.1474259
421010355002000,42,101,035500,2000,40.0936845,-75.0323494
421010241001000,42,101,024100,1000,40.0346819,-75.1763578
421010024003015,42,101,002400,3015,39.93692,-75.160482
421010135003012,42,101,013500,3012,39.9683684,-75.1726552
421010014003000,42,101,001400,3000,39.94362,-75.1664573
421010037011004,42,101,003701,1004,39.9277585,-75.1757526
420912058104003,42,091,205810,4003,40.0930632263,-75.4123097468
421010028023001,42,101,002802,3001,39.932888,-75.159452
421010002001003,42,101,000200,1003,39.9559288,-75.1574567
421010382003019,42,101,038200,3019,40.001487,-75.103686
421010252006009,42,101,025200,6009,40.0458535,-75.1820573
421010274023011,42,101,027402,3011,40.0417275,-75.1241635
421010005001001,42,101,000500,1001,39.9534495,-75.1619257
421010207012004,42,101,020701,2004,40.0125448,-75.189683
421010345023009,42,101,034502,3009,40.0812146,-75.037495
421019806001004,42,101,980600,1004,39.9091912,-75.1646617
421010145001007,42,101,014500,1007,39.978582,-75.150452
421010010024018,42,101,001002,4018,39.9411621094,-75.144744873
421010158002005,42,101,015800,2005,39.9758088,-75.1266682
421010019002014,42,101,001900,2014,39.938618,-75.172398
421010008033003,42,101,000803,3003,39.9484101,-75.174133
421010142021013,42,101,014202,1013,39.9664438,-75.139576
421010345022000,42,101,034502,2000,40.0850138,-75.0369744
421010323002006,42,101,032300,2006,40.021699,-75.055175
421010288001022,42,101,028800,1022,40.0239463,-75.1225212
421010001014010,42,101,000101,4010,39.9502888,-75.1446988
421019801001042,42,101,980100,1042,40.0293766,-75.1889039
421010004011000,42,101,000401,1000,39.9555186,-75.1733289
421010291001003,42,101,029100,1003,40.0380778,-75.1136721
421010356012000,42,101,035601,2000,40.103072,-75.030573
421010012043008,42,101,001204,3008,39.9446936,-75.1668212
421010087012000,42,101,008701,2000,39.952821,-75.210442
421010005001007,42,101,000500,1007,39.951903,-75.161795
421010012043008,42,101,001204,3008,39.9437144134,-75.1656907284
421010007011005,42,101,000701,1005,39.9502462,-75.1694269
421010040013005,42,101,004001,3005,39.922384,-75.1695424
421010364001028,42,101,036400,1028,40.112258,-74.979034
421010101004001,42,101,010100,4001,39.9704712,-75.2425508
421010003004009,42,101,000300,4009,39.95602,-75.167795
421010004032003,42,101,000403,2003,39.9522584164,-75.1681316337
421010001023007,42,101,000102,3007,39.9522798,-75.1446095
421010372004000,42,101,037200,4000,39.9120596,-75.1487007
421010011023006,42,101,001102,3006,39.9423058586,-75.1546984195
421010315022004,42,101,031502,2004,40.0433546,-75.0532204
421010016001020,42,101,001600,1020,39.9411183,-75.1490884
421010326003010,42,101,032600,3010,40.0254811,-75.0358532
421010005003006,42,101,000500,3006,39.9509225,-75.1583976
421010158003015,42,101,015800,3015,39.9705864,-75.130218
421010004032005,42,101,000403,2005,39.9512876403,-75.1641220332
421010255003006,42,101,025500,3006,40.0597292462,-75.1906496286
421010332001016,42,101,033200,1016,40.04357983,-75.05235617
421010008061000,42,101,000806,1000,39.9491188,-75.1648441
421010004032002,42,101,000403,2002,39.9530334473,-75.1669692993
421010024004005,42,101,002400,4005,39.9364798,-75.1583039
421010006001011,42,101,000600,1011,39.9491576415,-75.1618073756
421010236002007,42,101,023600,2007,40.0459051,-75.1943448
421010180022013,42,101,018002,2013,39.9814294,-75.1047655
421010087021003,42,101,008702,1003,39.9563712,-75.2061225
421010056001002,42,101,005600,1002,39.90329,-75.240637
421010160023011,42,101,016002,3011,39.9811626537,-75.1232624799
421010078003000,42,101,007800,3000,39.9476547,-75.2227004
421010009012000,42,101,000901,2000,39.9489511,-75.1630431
421010007012001,42,101,000701,2001,39.9508935069,-75.1722220268
421010009011007,42,101,000901,1007,39.9478075252,-75.1622780016
421010001014011,42,101,000101,4011,39.948674,-75.145814
421010004032004,42,101,000403,2004,39.9515595152,-75.1670362028
421010028022006,42,101,002802,2006,39.927895,-75.165554
421010210004022,42,101,021000,4022,40.0222502,-75.218689
421019807021001,42,101,980702,1001,39.923457,-75.141258
421010367002018,42,101,036700,2018,39.9641862,-75.1439153
421010090001002,42,101,009000,1002,39.9598792,-75.1906815
421010360003000,42,101,036000,3000,40.102162,-75.009483
421010372001007,42,101,037200,1007,39.9128313,-75.1697575
421010210004023,42,101,021000,4023,40.0247036,-75.2219543
421010039022027,42,101,003902,2027,39.9126407,-75.1728924
421010160012001,42,101,016001,2001,39.976762,-75.1207423
421010002002006,42,101,000200,2006,39.9546207,-75.1542759
421010236001017,42,101,023600,1017,40.0423856466,-75.190015489
421010039014017,42,101,003901,4017,39.924667,-75.173231
421010004031003,42,101,000403,1003,39.953481,-75.165695
421010252004006,42,101,025200,4006,40.0450046,-75.1749443
421010179003004,42,101,017900,3004,39.9836796,-75.114269
421010091002009,42,101,009100,2009,39.958456,-75.199509
421019806001012,42,101,980600,1012,39.9011799,-75.1719716
421010214005003,42,101,021400,5003,40.025687,-75.223588
421010005004006,42,101,000500,4006,39.9532222415,-75.1594696319
421010004032003,42,101,000403,2003,39.9516498,-75.1682121
421010015001006,42,101,001500,1006,39.9414019,-75.1559518
421010006001001,42,101,000600,1001,39.9501862,-75.1605348
421010255003006,42,101,025500,3006,40.060177,-75.190676
421010067002009,42,101,006700,2009,39.9226914,-75.2304038
421019891002004,42,101,989100,2004,40.0340638,-75.0173264
421010385001015,42,101,038500,1015,40.0757725,-75.2060348
421019800011020,42,101,980001,1020,39.9761271,-75.1910898
421010074004001,42,101,007400,4001,39.9412882,-75.2187346
421010024001007,42,101,002400,1007,39.9368319,-75.1547066
421010348032000,42,101,034803,2000,40.067536,-75.0054702
421010125014001,42,101,012501,4001,39.9592768289,-75.1624061432
421010346002004,42,101,034600,2004,40.0707803767,-75.0309774456
421010040012006,42,101,004001,2006,39.9223166,-75.1648601
421010288001029,42,101,028800,1029,40.0221379,-75.1268331
421010015001002,42,101,001500,1002,39.9423032,-75.1557124
421010210004023,42,101,021000,4023,40.0242458,-75.2212189
421010084004000,42,101,008400,4000,39.9606936,-75.2326259
421010007012000,42,101,000701,2000,39.9513232,-75.1723232
421010209004008,42,101,020900,4008,40.019285,-75.210635
421010007013006,42,101,000701,3006,39.9502531,-75.1668064
421010006001011,42,101,000600,1011,39.9493662,-75.1606882
421010012013001,42,101,001201,3001,39.9468321,-75.1764911
421010004032002,42,101,000403,2002,39.9530971,-75.1673584
421010363011022,42,101,036301,1022,40.083729,-74.9661299
421010142021013,42,101,014202,1013,39.9665763827,-75.1393067129
421010005004006,42,101,000500,4006,39.9531593,-75.1590984
421010315022003,42,101,031502,2003,40.0433991,-75.0544525
421010142012017,42,101,014201,2017,39.9671988,-75.1410133
421010007021000,42,101,000702,1000,39.95196,-75.174711
421010279022008,42,101,027902,2008,40.041067,-75.1579811
421010011021003,42,101,001102,1003,39.9451374,-75.1592598
420912025002011,42,091,202500,2011,40.073421,-75.1547979
421019800032003,42,101,980003,2003,39.9552741948,-75.1821326659
421010161003003,42,101,016100,3003,39.9885688,-75.1267175
421010176013015,42,101,017601,3015,39.9910614002,-75.1315125497
421010001014010,42,101,000101,4010,39.9505744,-75.1454639
421010389001001,42,101,038900,1001,40.0585056828,-75.1643203227
421010367001001,42,101,036700,1001,39.9614049,-75.1443064
421010137022018,42,101,013702,2018,39.9740583,-75.1810542
421019804001000,42,101,980400,1000,39.8809167118,-75.2373865962
421010078005000,42,101,007800,5000,39.9485311,-75.2133903
421010376001012,42,101,037600,1012,39.9589273,-75.1500189
421010263024000,42,101,026302,4000,40.0726185,-75.1577167
421010191001006,42,101,019100,1006,40.0150353,-75.108814
421010008052001,42,101,000805,2001,39.949084,-75.167867
421010009011001,42,101,000901,1001,39.948742,-75.161226
421010317004005,42,101,031700,4005,40.034832,-75.066072
421010349002007,42,101,034900,2007,40.0458036,-75.0155691
421010133002000,42,101,013300,2000,39.9641731,-75.1615163
421010002001014,42,101,000200,1014,39.9541205693,-75.1560343422
421010195011009,42,101,019501,1009,39.9992623,-75.133377
421010009011007,42,101,000901,1007,39.9468905,-75.1623589
421010023002007,42,101,002300,2007,39.9345137,-75.1610451
421010144002014,42,101,014400,2014,39.970455,-75.145728
421010376003020,42,101,037600,3020,39.9584247,-75.1602533
421010286001003,42,101,028600,1003,40.031918,-75.126198
421010289013002,42,101,028901,3002,40.0203154,-75.1161239
421010012014013,42,101,001201,4013,39.945495,-75.178989
421010024005014,42,101,002400,5014,39.9376767,-75.1654517
421010012032003,42,101,001203,2003,39.947101,-75.171325
421010016002003,42,101,001600,2003,39.94093,-75.14743
421010363011002,42,101,036301,1002,40.0873144905,-74.9619353785
421010215002034,42,101,021500,2034,40.029942,-75.229069
421010315012018,42,101,031501,2018,40.0370906,-75.0419417
421010011013003,42,101,001101,3003,39.9456276,-75.160056
421010306002000,42,101,030600,2000,40.0502917679,-75.0869798366
421010029003017,42,101,002900,3017,39.9308027,-75.1625415
421010005004006,42,101,000500,4006,39.953423,-75.159096
421010010024012,42,101,001002,4012,39.941974,-75.149313
421010001012004,42,101,000101,2004,39.9497563,-75.1480623
421010346002003,42,101,034600,2003,40.078989,-75.028179
421010163002022,42,101,016300,2022,39.9855648746,-75.135233514
421010006002003,42,101,000600,2003,39.9494902133,-75.1581573486
421010210004006,42,101,021000,4006,40.023539,-75.219736
421010334004013,42,101,033400,4013,40.04821,-75.0587569362
421010009012002,42,101,000901,2002,39.9486052,-75.1640808
421010157003022,42,101,015700,3022,39.9778163,-75.1314807
421019807021020,42,101,980702,1020,39.9214203,-75.144277
421010024003001,42,101,002400,3001,39.9386913,-75.1577712
421010346002003,42,101,034600,2003,40.0769794,-75.0258393
421010009011004,42,101,000901,1004,39.9484914,-75.1612338
421010009012000,42,101,000901,2000,39.9491107,-75.1629489
421010007013007,42,101,000701,3007,39.9499132,-75.1672491
421010236002009,42,101,023600,2009,40.0461222,-75.1959394
421010001021020,42,101,000102,1020,39.9547232,-75.1431763
421010309003003,42,101,030900,3003,40.0429678,-75.087578
421010335002025,42,101,033500,2025,40.0500021,-75.0639371
421010037022012,42,101,003702,2012,39.92358,-75.182575
421010040012008,42,101,004001,2008,39.9216122,-75.1650862
421010004032000,42,101,000403,2000,39.9548117,-75.1675963
421010237001014,42,101,023700,1014,40.0545606,-75.1869682
421010010024016,42,101,001002,4016,39.9419372505,-75.1446834884
421010210004006,42,101,021000,4006,40.0235355,-75.219757
421010020001000,42,101,002000,1000,39.939368,-75.180138
421010005001008,42,101,000500,1008,39.951784,-75.1601943
421010291001003,42,101,029100,1003,40.0380778,-75.1136721
421010125025002,42,101,012502,5002,39.9608,-75.1712
421010010011016,42,101,001001,1016,39.942235,-75.152996
421010010024019,42,101,001002,4019,39.9419044,-75.1488744
421010080002006,42,101,008000,2006,39.9479991,-75.2255038
421010021002006,42,101,002100,2006,39.9371208,-75.1773465
421010142021013,42,101,014202,1013,39.9665955,-75.1400594
421010007012000,42,101,000701,2000,39.9513756,-75.1735322
421010285001011,42,101,028500,1011,40.0270482,-75.1325795
421010016001008,42,101,001600,1008,39.941042,-75.151123
421010012041000,42,101,001204,1000,39.945903,-75.166999
421010042014015,42,101,004201,4015,39.9225986,-75.1548452
421010355001000,42,101,035500,1000,40.094444,-75.01838
421010133001020,42,101,013300,1020,39.9669063,-75.1620478
421010136012009,42,101,013601,2009,39.9690156,-75.1785009
421010362031002,42,101,036203,1002,40.0843971,-74.9724729
421019803003003,42,101,980300,3003,40.074519,-75.012202
421010302002003,42,101,030200,2003,40.0294717,-75.084795
421010313003009,42,101,031300,3009,40.0396179,-75.0768335
421010210004001,42,101,021000,4001,40.0255502,-75.2210708
421010334003005,42,101,033400,3005,40.0571985,-75.053311
421010203002013,42,101,020300,2013,40.0141516,-75.1506389
421010141001029,42,101,014100,1029,39.9701645,-75.1475834
421010007012000,42,101,000701,2000,39.9517967,-75.1722608
421010007013007,42,101,000701,3007,39.9499551,-75.1668474
421010365012010,42,101,036501,2010,40.1239603,-75.0151251
421010002001016,42,101,000200,1016,39.954001,-75.157184
421010001014012,42,101,000101,4012,39.9498979,-75.1446263
421010088022005,42,101,008802,2005,39.954974092,-75.2025566533
421010325002022,42,101,032500,2022,40.025473,-75.0446755
421010009011000,42,101,000901,1000,39.9485658,-75.1598508
421010008062000,42,101,000806,2000,39.9493338,-75.1661758
421010013021001,42,101,001302,1001,39.9453213,-75.1792132
421010121001008,42,101,012100,1008,39.9907026,-75.2220053
421010147002011,42,101,014700,2011,39.9781107,-75.1592677
421010355003009,42,101,035500,3009,40.090013,-75.0327871
421010001015004,42,101,000101,5004,39.950201,-75.142285
421010382003028,42,101,038200,3028,39.997409,-75.091401
421010002001015,42,101,000200,1015,39.9545328,-75.1575931
421010373004006,42,101,037300,4006,39.9102487,-75.1869588
421010245002007,42,101,024500,2007,40.0316875,-75.1677511
421010003003019,42,101,000300,3019,39.9551519,-75.1645317
421010007011001,42,101,000701,1001,39.951392,-75.17062
421010025002014,42,101,002500,2014,39.9325392,-75.149466
421010001021021,42,101,000102,1021,39.9556405,-75.1442542
421010210004023,42,101,021000,4023,40.0242584,-75.2222218
421010001014015,42,101,000101,4015,39.949016,-75.148077
421010041032003,42,101,004103,2003,39.9192864,-75.1591554
421010040023014,42,101,004002,3014,39.9166943,-75.1688224
421010346002004,42,101,034600,2004,40.0745680732,-75.0316823839
421010207011001,42,101,020701,1001,40.0097468,-75.1904503
421010007013001,42,101,000701,3001,39.9505301,-75.1668181
421010018001021,42,101,001800,1021,39.9389482384,-75.1564078778
421010024005014,42,101,002400,5014,39.9374962,-75.1655248
421010315021006,42,101,031502,1006,40.0396731246,-75.0568110868
421010016001005,42,101,001600,1005,39.9416166,-75.1511123
421010353021000,42,101,035302,1000,40.0798077,-74.993711
421010362023015,42,101,036202,3015,40.084467,-74.975261
421010039021010,42,101,003902,1010,39.9184022,-75.1718094
421010384001013,42,101,038400,1013,40.062807,-75.2352982
421010016001020,42,101,001600,1020,39.9411149,-75.1490884
421010320007000,42,101,032000,7000,40.0311211,-75.0532889
421019809018006,42,101,980901,8006,39.9031583953,-75.2392083406
421010010011019,42,101,001001,1019,39.9424083,-75.150898
421019809012002,42,101,980901,2002,39.9069502,-75.2226851
421010209004008,42,101,020900,4008,40.0192761664,-75.2107855641
420912041012033,42,091,204101,2033,40.0824359,-75.3004009
421010092001005,42,101,009200,1005,39.9578581,-75.206255
421010009021000,42,101,000902,1000,39.947747,-75.153311
421010210004025,42,101,021000,4025,40.0230319381,-75.2190360036
421010348031013,42,101,034803,1013,40.0549817,-75.0045063
421010028022009,42,101,002802,2009,39.9269435,-75.1665541
421010306003019,42,101,030600,3019,40.0501905879,-75.0950990763
421010253005003,42,101,025300,5003,40.0561525,-75.1829578
421010038005002,42,101,003800,5002,39.922077,-75.184014
421010345022000,42,101,034502,2000,40.0831062,-75.0330943
421010016001013,42,101,001600,1013,39.9402194,-75.1495869
421010060004006,42,101,006000,4006,39.9127954,-75.2430018
421010346002004,42,101,034600,2004,40.0721272,-75.0308382
421010160011016,42,101,016001,1016,39.9791214,-75.1228063
421010376001014,42,101,037600,1014,39.9606439,-75.1520755
421010200002002,42,101,020000,2002,40.00673,-75.15034
421010096003005,42,101,009600,3005,39.963009,-75.246507
421010382001015,42,101,038200,1015,39.9946451763,-75.0952541257
421010314012000,42,101,031401,2000,40.0431148526,-75.0629131078
421010153001003,42,101,015300,1003,39.9837643,-75.1571412
421010158003009,42,101,015800,3009,39.9723373258,-75.129040464
421010009022009,42,101,000902,2009,39.9465873,-75.1580348
421010016002001,42,101,001600,2001,39.9408669,-75.1455409
421010007022000,42,101,000702,2000,39.9518941,-75.1769506
421019800032003,42,101,980003,2003,39.9549101998,-75.1823393146
421010041013003,42,101,004101,3003,39.925195,-75.1600137
421010366001025,42,101,036600,1025,39.9299734792,-75.1451767981
421010028012001,42,101,002801,2001,39.9288656717,-75.1569883722
421019804001000,42,101,980400,1000,39.8743959,-75.2424229
421010005001011,42,101,000500,1011,39.9513885876,-75.1631133975
421010240002007,42,101,024000,2007,40.028903,-75.1811386
421010001014004,42,101,000101,4004,39.9512167,-75.1439121
421010042022015,42,101,004202,2015,39.9140772,-75.1486742
421010010023000,42,101,001002,3000,39.9476017,-75.1444627
421010008032003,42,101,000803,2003,39.9496329,-75.1746263
421010170001010,42,101,017000,1010,40.0055747,-75.1867008
421010238001001,42,101,023800,1001,40.0446083,-75.1818294
421010180022013,42,101,018002,2013,39.9814974,-75.104654
421010390021005,42,101,039002,1005,40.0296853917,-75.1005433334
421010378008024,42,101,037800,8024,39.9753914716,-75.1189124405
421010071021001,42,101,007102,1001,39.9439211,-75.2261374
421010011014003,42,101,001101,4003,39.9455654,-75.1627808
421010122043002,42,101,012204,3002,40.0009615085,-75.2146748648
421010007011000,42,101,000701,1000,39.9513109633,-75.1700653508
421010015002006,42,101,001500,2006,39.9428467,-75.1600813
421010019002016,42,101,001900,2016,39.9391435,-75.1772712
421010347013003,42,101,034701,3003,40.0721625849,-75.0335884417
421010207022010,42,101,020702,2010,40.0137847,-75.1922474
421010004031002,42,101,000403,1002,39.953849,-75.165972
421010170003001,42,101,017000,3001,40.0077014,-75.1851189
421010111001001,42,101,011100,1001,39.9792482,-75.2182526
421010369026013,42,101,036902,6013,39.9530331794,-75.1836618023
421010255003006,42,101,025500,3006,40.0594149,-75.1901908
421010024003021,42,101,002400,3021,39.9369392,-75.1584414
421010273003011,42,101,027300,3011,40.0339605,-75.1219384
421010008032003,42,101,000803,2003,39.949764,-75.1755941
421010384001013,42,101,038400,1013,40.0634211,-75.2381486
421010032002000,42,101,003200,2000,39.9333774,-75.1811682
421019807021034,42,101,980702,1034,39.9175425,-75.1464812
421010340001006,42,101,034000,1006,40.0730528,-75.0691682
421010098011000,42,101,009801,1000,39.9800461,-75.2685809
421010003004019,42,101,000300,4019,39.9554045,-75.169387
421010390021005,42,101,039002,1005,40.0302926185,-75.0978398323
421010305011002,42,101,030501,1002,40.045012,-75.100755
421010125022006,42,101,012502,2006,39.9607986,-75.1771153
421010125011006,42,101,012501,1006,39.9590264,-75.1661351
421010339002014,42,101,033900,2014,40.0638434,-75.0844072
421010332002014,42,101,033200,2014,40.0404044,-75.0437057
421010313003003,42,101,031300,3003,40.041067,-75.0731014
421010014003005,42,101,001400,3005,39.9433,-75.1691533
421010238004000,42,101,023800,4000,40.0373093,-75.1852436
421010015001010,42,101,001500,1010,39.9413706,-75.1525078
421010004041003,42,101,000404,1003,39.9523727927,-75.1725172396
421010315022004,42,101,031502,2004,40.0432089,-75.0525587
421010365011021,42,101,036501,1021,40.1290453,-75.0235565
421010347013003,42,101,034701,3003,40.0731939,-75.0352627
421010078004000,42,101,007800,4000,39.9482921,-75.2170137
421010024003008,42,101,002400,3008,39.9383034,-75.1597956
421010007013001,42,101,000701,3001,39.9504170438,-75.1664282754
421010011011000,42,101,001101,1000,39.9466893,-75.1639777
421010158003012,42,101,015800,3012,39.971488,-75.127697
421010387001011,42,101,038700,1011,40.077017,-75.207929
421010001012004,42,101,000101,2004,39.9497563,-75.1480623
421010004041004,42,101,000404,1004,39.9523399,-75.1715586
421010004032002,42,101,000403,2002,39.9530971,-75.1673521
421010264003021,42,101,026400,3021,40.0606979482,-75.1674421504
421010005001005,42,101,000500,1005,39.9533,-75.1611
421010179003003,42,101,017900,3003,39.9846346,-75.1133642
421010007013008,42,101,000701,3008,39.9499918,-75.1676257
421010360003000,42,101,036000,3000,40.1011515,-75.0081239
421010352003011,42,101,035200,3011,40.05342,-74.999245
421010170002003,42,101,017000,2003,40.0116052,-75.1766943
421010088011008,42,101,008801,1008,39.9541529,-75.1966082
421010028022001,42,101,002802,2001,39.9294148,-75.1637155
421010008052005,42,101,000805,2005,39.9481867,-75.1692883
421010008061000,42,101,000806,1000,39.9492965902,-75.1645566661
421010087013012,42,101,008701,3012,39.9541657,-75.2116004
421010143002013,42,101,014300,2013,39.9707118723,-75.1286184051
421010160012000,42,101,016001,2000,39.9772187,-75.1208487
421010066003018,42,101,006600,3018,39.9291515,-75.2292242
421010006001011,42,101,000600,1011,39.948967,-75.1611418
421010039011008,42,101,003901,1008,39.9247438,-75.171114
421010010024013,42,101,001002,4013,39.9419396,-75.1505931839
421010024004002,42,101,002400,4002,39.9359305,-75.155701
421010319002007,42,101,031900,2007,40.02217,-75.0626204
421010016001005,42,101,001600,1005,39.941585,-75.1511862
421010314022004,42,101,031402,2004,40.041004,-75.063154
421010140001026,42,101,014000,1026,39.9715336655,-75.1632025838
421010010024012,42,101,001002,4012,39.941934,-75.149329
421010001014009,42,101,000101,4009,39.9499940204,-75.1454153298
421010160012019,42,101,016001,2019,39.9742038,-75.1226352
421010263024002,42,101,026302,4002,40.0725752,-75.1584143
421010004032002,42,101,000403,2002,39.9530971,-75.1673584
421010009022003,42,101,000902,2003,39.9477453,-75.159542
421019809012002,42,101,980901,2002,39.895185,-75.227989
421010016001016,42,101,001600,1016,39.9395644514,-75.1497794265
421010001014003,42,101,000101,4003,39.950987,-75.145258
421010262003005,42,101,026200,3005,40.0671155,-75.1682983
421010011022000,42,101,001102,2000,39.9454961,-75.1543785
421010039011000,42,101,003901,1000,39.925857,-75.169745
421010060005000,42,101,006000,5000,39.9182065,-75.2397477
421010005004006,42,101,000500,4006,39.953487,-75.159176
421010005003000,42,101,000500,3000,39.9508785,-75.1528953034
421010001014012,42,101,000101,4012,39.9500081317,-75.1446980851
421010005003008,42,101,000500,3008,39.949869,-75.1533296
421010183004000,42,101,018300,4000,39.99804,-75.0744267
421010008034001,42,101,000803,4001,39.9490487,-75.1736448
421010015001000,42,101,001500,1000,39.9419585,-75.153177
421010011011005,42,101,001101,1005,39.9447414,-75.1649239
421010005001011,42,101,000500,1011,39.9509166,-75.1629711
421010011023000,42,101,001102,3000,39.9432414,-75.1551537
421010001014009,42,101,000101,4009,39.949716,-75.145242
421010329002003,42,101,032900,2003,40.042074,-75.025207
421010001012003,42,101,000101,2003,39.9493558815,-75.1508798038
421010376003000,42,101,037600,3000,39.9601081736,-75.154968
421010002003009,42,101,000200,3009,39.9565128,-75.1602477
421010028021005,42,101,002802,1005,39.9286879,-75.1615494
421010042022015,42,101,004202,2015,39.9149609141,-75.1485875878
421010014003000,42,101,001400,3000,39.9436038,-75.1664629
421010007022009,42,101,000702,2009,39.951097,-75.176542
421010001014010,42,101,000101,4010,39.950378,-75.144639
421010161001030,42,101,016100,1030,39.9824337,-75.126307
421010001023005,42,101,000102,3005,39.9524881,-75.1434561
421010006002008,42,101,000600,2008,39.9481865,-75.1536803
421010015001001,42,101,001500,1001,39.9421634,-75.1550452
421010004041008,42,101,000404,1008,39.95215,-75.173109
421010217002006,42,101,021700,2006,40.0444902,-75.2296215
421010001014014,42,101,000101,4014,39.9485482,-75.1446385
421019809013009,42,101,980901,3009,39.889115789,-75.2326419655
421010001014012,42,101,000101,4012,39.9497898,-75.1447222
421010144003028,42,101,014400,3028,39.9705028,-75.1346993
421010377001015,42,101,037700,1015,39.979948,-75.155373
421010142022001,42,101,014202,2001,39.9649452,-75.1346806
421010003001014,42,101,000300,1014,39.9575788958,-75.1741088474
421010170002012,42,101,017000,2012,40.008246,-75.1720716
421010015001002,42,101,001500,1002,39.9424585,-75.1566274
421019800021072,42,101,980002,1072,39.979483,-75.20901
421010087013009,42,101,008701,3009,39.953956271,-75.2097241761
421010009022007,42,101,000902,2007,39.947106,-75.1573883
421010200002013,42,101,020000,2013,40.002206,-75.1519535
421010025004002,42,101,002500,4002,39.9350642,-75.1516194
421010091002008,42,101,009100,2008,39.9583587,-75.1953934
421010001021021,42,101,000102,1021,39.9557445089,-75.1441897751
421019803003015,42,101,980300,3015,40.080002,-75.025557
421010009022007,42,101,000902,2007,39.9470156613,-75.1576062253
421010349003007,42,101,034900,3007,40.0397706,-75.0157184
421010028022001,42,101,002802,2001,39.9295452,-75.1635787
421010006002004,42,101,000600,2004,39.949103,-75.157664
421010367001011,42,101,036700,1011,39.9583181,-75.1449099
421010358003007,42,101,035800,3007,40.1219421,-75.0343338
421010088025000,42,101,008802,5000,39.954342,-75.202337
421010216001000,42,101,021600,1000,40.0424623,-75.2265863
421010122031003,42,101,012203,1003,40.0075055545,-75.212248984
421010016001020,42,101,001600,1020,39.9409796,-75.1491444
421010341001013,42,101,034100,1013,40.0721248,-75.0767287
421010007012002,42,101,000701,2002,39.9508935,-75.1736476
421010014003003,42,101,001400,3003,39.9441659,-75.1717273
421010314013004,42,101,031401,3004,40.0488336276,-75.0630265409
421010002001015,42,101,000200,1015,39.9542282,-75.1562308
421010004041003,42,101,000404,1003,39.9520530988,-75.1726606356
421010141001026,42,101,014100,1026,39.9701111,-75.1486779
421010004041004,42,101,000404,1004,39.9523399,-75.1715586
421010307001000,42,101,030700,1000,40.0612516,-75.084316
421010274013002,42,101,027401,3002,40.0352118,-75.1304918
421019800032005,42,101,980003,2005,39.9548473,-75.1832766
421010087011005,42,101,008701,1005,39.9493349729,-75.2126938
421010007013008,42,101,000701,3008,39.9501753,-75.1690403
421010004041003,42,101,000404,1003,39.9526292,-75.1722868
421010365022005,42,101,036502,2005,40.1215163,-75.0005974
421010183003009,42,101,018300,3009,40.0000247,-75.0762572
421010007021004,42,101,000702,1004,39.9507589,-75.1743401
421010011011008,42,101,001101,1008,39.944545,-75.163482
421010142023000,42,101,014202,3000,39.9661152871,-75.1282826402
421010006001011,42,101,000600,1011,39.9492092,-75.1605841
421010214005009,42,101,021400,5009,40.0266946,-75.2267001
421010009012002,42,101,000901,2002,39.9483085859,-75.1642093117
421010144004016,42,101,014400,4016,39.9697563,-75.1399106
421010010024003,42,101,001002,4003,39.9427774,-75.1456566
421010007013001,42,101,000701,3001,39.9510948829,-75.1664955889
421010385001015,42,101,038500,1015,40.0750694,-75.2055144
421010211002006,42,101,021100,2006,40.0281747,-75.2087512
421010153001000,42,101,015300,1000,39.9860341408,-75.1564947571
