latitude,longitude
39.9265591598983,-75.17763320663279
39.94838050911453,-75.17448700537973
39.951419471285476,-75.24322397699856
40.029093972410244,-75.03663805752721
40.017827573036364,-75.13349457838164
40.0512808085322,-75.19034028613308
39.941829706620744,-75.16189826056616
39.942090984442665,-75.15138407043435
39.99024084380949,-75.1371167853439
39.944791143365364,-75.18003292346849
39.98116861144764,-75.17857263505151
40.007963012211825,-75.17372259546995
39.96301162370486,-75.23770739765507
39.93639551024136,-75.21938810136803
40.024487656047356,-75.04660728418212
39.97891822057253,-75.24254117441791
39.95230708023332,-75.17316588864634
40.04531719318064,-75.2326629145943
39.9747518867768,-75.18288711323667
39.93410433197045,-75.18515829067285
39.97441271213407,-75.18370745633918
40.03330826117869,-75.12367427386951
40.025403799616946,-75.13070405118759
39.921665876961505,-75.23048016647081
39.934246139094164,-75.18899623555754
40.05602330530973,-75.04637748249937
39.937013049253444,-75.19069364951912
40.02625258499379,-75.22408406274724
40.025982087831835,-75.22522388945028
39.992864204410715,-75.15952976575474
40.007485546948345,-75.099509247632
40.01969618925303,-75.13389279406965
40.006415046162225,-75.14098800355528
39.957382707808904,-75.18248115740076
39.954582457651036,-75.18480013185639
40.05869193593773,-75.05952034169879
40.105816316015236,-75.0329672828417
39.992624046831345,-75.12073746896674
40.047693889296404,-75.15589526813127
39.956955325624584,-75.19701800860072
40.13262448138243,-75.01190797133702
39.97418563380761,-75.18254915545042
39.926332863155025,-75.16644019909623
39.951167322780044,-75.16349321804971
40.017758570756676,-75.06173563571866
39.948204187183556,-75.15930818124562
40.043379155845955,-75.14465157911222
39.918440668533094,-75.17063140704069
39.994481859954796,-75.13946866232284
39.948033347952524,-75.14315713211172
40.047003889364454,-75.09692547545532
39.935726747379434,-75.22305188817862
39.970091701477756,-75.14600028541487
40.045806876570545,-75.15052329737502
40.007490168958995,-75.14884597080415
39.98838337310823,-75.10953926711808
39.972714843136984,-75.22582508382831
39.967060334919196,-75.24623232729681
39.914352130228195,-75.17811330062239
39.963057341259734,-75.16415893778712
39.996232120662036,-75.09050764188925
39.941882543706875,-75.15260293038065
39.984403871668995,-75.1597448634611
40.024041827902344,-75.10883489880139
39.997084373996515,-75.11190354978946
39.943474691519555,-75.21040978615939
39.92629065049581,-75.16735776136846
40.00269850803429,-75.16406514752755
40.00883332204976,-75.15167781415596
39.97360042147125,-75.2039429593861
39.913961155401516,-75.15293664595647
40.035393754849174,-75.049158634643
39.964325204406116,-75.20474236699573
39.951420240248474,-75.17337357518593
40.01218378546449,-75.13881221311033
39.935166190039915,-75.15321189065384
39.98077622752917,-75.13479619389702
40.042981096970756,-75.10472589576068
39.96222440802606,-75.14173509002917
40.000713184530454,-75.13267985406934
40.02006341224395,-75.11403430879783
39.962113060893834,-75.22809477646044
39.89122901883259,-75.17241145967175
39.983439149711025,-75.2446456639303
39.982418301463916,-75.18805433472376
40.03432793371166,-75.21655063749978
40.025922451494075,-75.22430067208892
40.027503021142756,-75.22608173105594
39.977222930838465,-75.2662821324851
39.954057252817506,-75.15756484112536
40.048078280172355,-75.1446665376705
39.937919030042444,-75.16100090439885
39.991090719837324,-75.14635098963691
39.992183127218944,-75.1010049488109
39.950637917086695,-75.22713607623892
40.00720056051176,-75.14989725271813
39.955080305257425,-75.22621808154429
39.98661690229686,-75.16016103211557
40.006638017012996,-75.10734291159363
39.948989203024475,-75.15706801343744
39.920649714687826,-75.16651617148477
39.955100634635144,-75.2085582891759
39.953356218458715,-75.24281501813297
40.057761775810796,-75.01556828620313
39.933910858366104,-75.18041342216966
39.996997656178436,-75.11916289933018
39.976189620119605,-75.23972345602458
39.959629462582356,-75.24148743235106
39.990930144997414,-75.22709188131113
40.05096120441578,-75.1496085716182
40.052112193810075,-75.17341731862969
40.04491896451265,-75.08798239070117
40.029782624349096,-75.08175505307614
39.949264902432475,-75.16178005634775
39.961891127126954,-75.15407514230122
39.994123067689515,-75.15382917845358
40.042819350376234,-75.1288207197475
39.953378025855585,-75.16589367055539
40.007402277557105,-75.18568192506658
39.941533262273666,-75.15103342870361
39.92050037862286,-75.16013917825109
39.95523279809947,-75.1946388678507
39.958417091647746,-75.23570132550789
39.92546149735245,-75.17083427246627
39.93489377341489,-75.1988758707261
40.03206251484707,-75.12334684177772
40.118990591589636,-75.01691554568686
39.939011844753544,-75.17035045227354
39.940289799196236,-75.15092531392588
39.935912651152265,-75.16913135491181
39.971343845323354,-75.21019275901746
40.040302980565556,-75.16039986899021
39.957304102474744,-75.22373126934889
39.974727333180134,-75.18269773384402
39.921405296700115,-75.15832733939408
39.95064783504042,-75.23920745356521
39.94225279186931,-75.15539682332405
40.057582915926595,-75.19091069751586
40.073955639700394,-75.16682320733851
40.02706704223299,-75.22658601402783
39.926764157555425,-75.15375692261163
40.01468471658341,-75.08639699792167
40.05149721464208,-75.23654407844023
39.975443858852785,-75.16863413987056
39.924198606710675,-75.24043087777605
39.98904411613873,-75.24982866151502
39.991145767297894,-75.14870076237497
39.959619146038044,-75.22381413441587
39.92287447515006,-75.1931782276592
40.033826555096304,-75.07212554455649
40.06006822574278,-75.1498947864378
39.923389657013715,-75.16106351677213
40.030751159192164,-75.0832241786437
40.03473653983135,-75.0439564435185
39.956969520814916,-75.22738270220174
39.977087755989835,-75.26604240061666
40.03626830105072,-75.17460930716837
39.982532790075844,-75.17675366577514
39.993229027244524,-75.14018482012193
39.935001108013715,-75.18460569931852
39.98390714538907,-75.11989434367298
40.038186952888374,-75.12979241485219
39.93131138380638,-75.18519067618622
39.99228216702886,-75.13082857492645
39.9491585555666,-75.21420935432091
39.926133459444706,-75.23399265621752
40.021521255194486,-75.05105188107468
39.937251494251036,-75.1771139900975
39.97947947519036,-75.16228780887492
39.950891334889924,-75.16636570778283
39.950268863098444,-75.1510387025078
39.98511887101318,-75.13194947708895
39.928744128007544,-75.22934590932773
40.041840512386344,-75.02908875671584
39.940819658217826,-75.21223202691921
39.948643766196554,-75.23871188365311
39.947273970492226,-75.23953623993617
40.01726989364076,-75.13889376484357
39.948373329929524,-75.21742133870963
39.980979282501956,-75.17415679031109
39.915400523950964,-75.23428260011973
39.923004338636744,-75.15796711308975
39.943738013082694,-75.16764295036889
40.010894840445864,-75.13877657815243
39.96119463047943,-75.14154226095198
39.955670311209964,-75.19782242101512
39.972409464264835,-75.14097870434856
40.003518970381414,-75.14999776934351
39.932291668096155,-75.171197064474
39.990480986344636,-75.10419333973395
39.981409259034315,-75.17379555581276
40.02821388492551,-75.21591246199972
39.96847121259135,-75.21033596466586
39.963107267089704,-75.20271535330471
39.95372709487593,-75.22594918839148
39.948505688313844,-75.1434752019242
39.949691432569665,-75.143634316037
39.952089731929604,-75.17198996488747
39.944057070260996,-75.1675912644695
39.964460836330076,-75.23445083874059
39.949126746792004,-75.14360922688181
39.943723241362264,-75.16737992950982
39.918999128940115,-75.15892335176665
40.040217266655276,-75.06628955289408
40.073720549806474,-75.16715176185924
39.971578080166225,-75.22616057956279
39.982793161199275,-75.17673045536095
40.031904883368426,-75.12287287789442
39.95536843130228,-75.23419432323108
39.981886964675915,-75.17396560849798
39.961654068564286,-75.2403360441253
39.920791311497986,-75.14688426145409
39.962730752941276,-75.24503476541818
40.021162812733316,-75.12498806378778
39.990551566675144,-75.11510005127025
39.92429139265287,-75.23654990895406
40.03458589759218,-75.21588699838853
40.027663424290786,-75.09657499065023
39.93379139225558,-75.1637129964111
39.972955859880074,-75.12810720416739
40.02587966107367,-75.22411029030519
39.934859855933475,-75.18166412826528
39.947181703060004,-75.15746518640114
40.00400718332822,-75.16956800869085
40.02201457682931,-75.13394878647651
40.021148303343764,-75.14823682737196
40.0329915472962,-75.18072643863393
39.91494425603977,-75.15830687501968
39.9611562189867,-75.14865974385434
39.95390740955245,-75.24027713312499
40.034872330179404,-75.21637781334925
39.911141385339995,-75.24330494495449
39.945722126344954,-75.21391451381515
40.011248270233835,-75.14283993120353
39.94647692492828,-75.18071335359251
40.024388740699834,-75.04682343333378
39.962905522328555,-75.15610516926914
39.93695778792267,-75.19828205699305
39.94173416334644,-75.14934350183016
39.927309592453106,-75.23240198913602
40.04564637064305,-75.12542386534106
40.034104162999014,-75.02606276704356
40.033253313046615,-75.16468302460241
40.038384645136915,-75.12975767594764
39.919197534556226,-75.16047079942551
39.955223230532475,-75.15605638006015
40.02776652810463,-75.1469077913537
39.95501097133152,-75.15565350861827
40.015345262523354,-75.0729146355558
39.940868234794316,-75.1495154992878
39.943907939646266,-75.22809254038475
40.026574002973106,-75.20954881825841
39.9185161490494,-75.17258726633592
40.041990798984024,-75.04490139994269
39.993531527162844,-75.1862281330113
39.936376445609035,-75.1934234647868
39.937011445016076,-75.18818133736923
39.97809810019301,-75.17016116760188
40.011475211164104,-75.11492039764309
39.996064705312115,-75.12339004446137
40.12154916324491,-75.01521125498549
39.953826472034145,-75.23017299509513
39.970334734490706,-75.14418007434666
40.07959616551372,-75.17285909255818
40.059699848218195,-75.18989894547501
39.994742771214284,-75.13438024169602
39.952626018117115,-75.17576584055591
40.029672157781185,-75.1650290153652
39.963651223493784,-75.15707405653491
40.019037389563906,-75.05717110284752
39.91593906477525,-75.15306023477888
39.985518773790155,-75.10620447772648
40.052647817532694,-75.06800093050164
39.9946768892395,-75.18365263571901
39.969018731316226,-75.1345724195276
39.926400070581444,-75.16527010325439
40.060827396299494,-75.18934921656172
39.990057090070195,-75.1601272338514
39.942896326924945,-75.17888612133068
40.055936014361755,-75.00368281972128
39.9347474534415,-75.17956671473392
39.979591611448484,-75.22028937283801
40.0331967934718,-75.11631049052959
39.95785541963013,-75.24379025812006
39.986832440528836,-75.125806126773
39.983565005586584,-75.12937327023675
39.994867263006235,-75.15038737176732
39.96847879471262,-75.1769877354689
40.037089498505836,-75.08873957362992
39.97641989284928,-75.23392192655022
40.041826529695825,-75.14365822116912
40.054323984547636,-75.15549414336576
40.029313548747076,-75.11956548089672
39.935166613553235,-75.15885564386487
40.031127575435185,-75.13960194015829
39.948633742438155,-75.14420549478403
39.95054874483174,-75.14614625931235
39.916014034667995,-75.1636145620328
39.929099386307264,-75.16406645124688
39.95434967379428,-75.22974151592928
39.948818299390744,-75.14565446866506
39.952566051957824,-75.16054569061772
39.924705470335674,-75.22634928291346
39.961975256789536,-75.15595424575245
39.9849835914937,-75.12454596092661
39.996261712097564,-75.23401539174166
39.949779985461156,-75.14445139991861
39.992912609493644,-75.12313056828849
39.940865023800306,-75.15114737607603
39.954262101089576,-75.21159569073497
39.937783995772584,-75.14828416647676
39.936095946977936,-75.15666914080533
39.890900979989716,-75.2336820830459
40.084595191734145,-74.97315379467507
39.988675407563825,-75.0959013629262
39.988170903560196,-75.15894055892832
39.930951877911575,-75.2276311072048
40.061497203058344,-75.05504359075135
39.9745357245771,-75.13294868244611
40.048372629978076,-75.06926947426714
39.929420799580214,-75.16371006040954
39.913832505370934,-75.15359018609541
40.020498139757244,-75.11749717003836
39.951369243399164,-75.20959698825361
39.954569878887895,-75.17051119994514
39.917218370722246,-75.1646179061233
39.96414280029498,-75.14047384483081
39.955096416927994,-75.15620506913854
39.928668584176755,-75.15184340172294
40.043769470453064,-75.10637151095291
39.964130848539426,-75.1994385225445
39.95579519627193,-75.19466626952823
40.065073063675584,-75.15546885748506
39.950247016211755,-75.16759886629589
40.02504989766332,-75.22206506845174
40.035028616349464,-75.13112354289848
40.032633076367105,-75.23236785806934
39.974289862671185,-75.18308404582488
39.939383579603906,-75.1579532606493
39.917772077825795,-75.15943337215036
40.022274960653014,-75.11825326363937
39.994514532214836,-75.15372704034179
39.961744308461064,-75.21808395701105
40.056836806692424,-75.01403222645106
39.916863634159796,-75.24572261959841
39.99328649962762,-75.09851799563984
39.993441338296954,-75.10980387741668
39.890288352419525,-75.186889004048
40.06949742827162,-75.0809331120106
39.924340856456475,-75.23307750627875
40.047451360300705,-75.15372406478164
39.931855004159964,-75.16847441525206
40.02480176474041,-75.12351618546583
39.985205468381174,-75.10979640171335
40.047235907089025,-75.09734251299021
39.952851263057916,-75.17045512002679
39.93679180666768,-75.15479467339681
39.93234272971421,-75.16112878988093
40.062125174398076,-75.19121105867453
40.02843196440804,-75.1776513819144
39.995550912204294,-75.14370780888048
39.93296600748377,-75.22425190576926
40.036803714544604,-75.13077261802506
40.067454226689414,-75.00510613897674
39.94965546879003,-75.14511389723198
40.044930224265734,-75.16497670030309
39.928443552763106,-75.15555757442417
39.958168848538776,-75.23370690756128
40.011128998802484,-75.14193740424719
39.97553032173998,-75.24201147856819
39.98752534960353,-75.10931949195773
40.005237500773795,-75.15074470305119
39.99575281791263,-75.1396303104325
39.991962975271036,-75.1118883150574
40.062058478866305,-75.05534782293887
40.044951285532946,-75.16345484389457
39.95942765780804,-75.20234044104892
39.927195782021684,-75.17871007650166
39.96564245364345,-75.24576111352796
39.937721390983036,-75.15829833475647
39.93300610321646,-75.17741651435631
39.93100421015637,-75.14769737194759
40.027854601055644,-75.13978981714578
39.950378778195265,-75.14462894017697
40.033003342735675,-75.08532339174165
39.996276283977636,-75.17410099903252
40.006326409040284,-75.13983881994407
39.934403808903795,-75.1589821817418
39.97552416503916,-75.24206522778988
40.01677276437559,-75.13455150310578
40.000026442140545,-75.12685262816497
40.009618321011814,-75.1518189264583
39.951528063669464,-75.20334537477578
39.933469565357356,-75.17569453173255
40.028060147627315,-75.03534975400734
39.95271639345045,-75.17635751224078
40.039571057244515,-75.07683094948676
39.936748154100876,-75.16275916300208
40.035145354592046,-75.21781356220788
40.004376172794196,-75.15282836397235
40.028389819329426,-75.14659594448345
39.994800653354865,-75.09641928208191
40.029217042154215,-75.22345713623163
40.030452762843204,-75.11872337657775
39.93388866568804,-75.15173586424997
39.99784130352905,-75.10288764735034
39.95652476396195,-75.21160757135756
40.04764213258003,-75.15070134127274
39.948965033510554,-75.14610450239994
39.938780943928364,-75.22372272294938
39.997714871206156,-75.13136953099769
39.895805286638584,-75.2363853413302
40.023380986124295,-75.14999225661003
39.920083284999734,-75.16749817971257
39.919649188339484,-75.16352329926934
39.973118894855915,-75.13375114183079
39.965256011933604,-75.16039736394835
40.033955774048444,-75.1307184740273
39.958499436433804,-75.19923420530982
39.94445635219872,-75.21271785614113
39.990753794919684,-75.16515910181234
39.940835168066634,-75.22656950674664
39.938461232293236,-75.150099231974
39.97528069438211,-75.14158030576209
39.978080037720524,-75.13395652331714
39.95195987043133,-75.17471055113096
40.007878872464424,-75.1056842780821
39.937588707526004,-75.1573836053731
39.954040104829005,-75.15590763193754
39.981844588908636,-75.12693468638146
40.0269462896379,-75.13294561938125
40.032258783462204,-75.06302859284905
39.96966025676929,-75.2133437216485
39.94292777552976,-75.1578993607465
40.00672557294074,-75.09797112095049
40.043834078333354,-75.14953020041202
39.917536173962894,-75.15815622297242
40.053557066875754,-75.09206096086503
39.950430809481304,-75.14519811750175
39.98173365720553,-75.17357228955962
40.010006910808116,-75.0983258502242
39.92527125542351,-75.14587704576458
39.975583002760054,-75.16871718585756
40.049992570279265,-75.06289593608521
39.949789351940964,-75.16075333694887
39.956328864540396,-75.15711097797146
40.04375095641322,-75.05374842708925
39.96759855995297,-75.24917896984837
39.996496813470074,-75.10676605491892
40.06605622484397,-74.99533383987004
39.96109475908787,-75.14378000998755
39.937975240460105,-75.17310498460755
39.924575875464534,-75.17267035726007
39.9390192832115,-75.1495312697649
39.94439901335636,-75.17055814490371
39.950597498208374,-75.16965612589989
39.944531411278454,-75.17403930666136
39.996072121998715,-75.1537178618566
40.03258907541927,-75.08451213622457
39.997070779431276,-75.11274586994125
39.974710330121844,-75.18257071093323
39.94801960728678,-75.22085896184055
39.979234592099026,-75.17455525870217
40.035488318486614,-75.12479239935104
39.999517465657924,-75.13906307170619
39.95117166141444,-75.23073900123477
40.04562061488505,-75.17621876226386
40.087667693430184,-74.99471938633808
39.953909262980225,-75.1560309767137
40.005073102217835,-75.11617090173391
39.925577565701666,-75.15896573567383
40.034319619274676,-75.2168072505478
39.99912911633418,-75.16919561797356
40.02477325279518,-75.12333525586521
40.0792670061059,-75.17425230853513
40.057270167442226,-75.06084123900222
40.037636701624386,-75.12944310435914
39.994173285230964,-75.13104148756699
39.926540761609594,-75.16767870628752
39.998558723882134,-75.16709755438708
40.04662535435462,-75.05893126226346
39.99959481865783,-75.1099334205534
40.0559501083513,-75.14136987668155
39.967138386307155,-75.17531392991891
39.968795505856484,-75.18056744526234
40.02077940674505,-75.05376114875182
40.02101255303702,-75.11604827847223
39.993639588098226,-75.14035448020238
40.027247585127796,-75.08476582726837
39.968250167505516,-75.1274151309389
39.936755437209484,-75.21887396693238
39.936637558475674,-75.16211510790818
40.04342492756364,-75.10312407955703
40.058676802839784,-75.07834235894843
40.02460662786389,-75.04190726883633
39.971507284385105,-75.19563451750851
39.998897435705196,-75.0998172225198
39.93781189842556,-75.15787042541264
39.997807613868794,-75.12179420810288
39.957310074963814,-75.24196463597836
39.996660644685996,-75.12803419597671
39.927786574289115,-75.23729316691033
39.989751608664385,-75.14768075657332
39.998438333084884,-75.11027341564963
39.95912791692773,-75.23268784062851
40.01815313277872,-75.08279382775012
39.951519777556534,-75.1666513036903
39.93823052366318,-75.19939680353971
39.92746941196797,-75.16380071572131
39.977521311179316,-75.18307995822067
39.956611933833436,-75.22470428367095
39.994425239641004,-75.15666215310918
40.0180784559268,-75.08203832216138
40.085444509896554,-75.04579331023132
40.03415711336866,-75.04645135683056
40.05243027498025,-75.23588053821803
39.925268285460945,-75.23520357246537
39.968960383053144,-75.13487113098306
40.02673447612908,-75.05604424839306
39.94430723707445,-75.17276219195757
39.927642192187754,-75.16068177071011
39.94841647893463,-75.16211887402274
40.076260354163665,-75.08582919235275
39.991406300782636,-75.17485012626952
40.002918452576516,-75.16090627982949
39.930766046341745,-75.14584207550752
39.973786016046546,-75.22011240348749
39.97643503736008,-75.23380171522523
39.937891884377876,-75.15781500571904
39.948645429706055,-75.16513363888507
39.926834716597796,-75.16729437101542
39.926074519441414,-75.23316618073979
40.002586718857955,-75.17238823101994
39.986229682235184,-75.24753849040086
39.969401270152716,-75.16535239884868
39.991448141745174,-75.11275181766636
39.956964350172484,-75.20227384674084
40.04296072020654,-75.14345308201757
39.959503005400556,-75.24151310145795
39.971468778862146,-75.1258728658601
40.066154662132796,-75.14477764744629
40.017153287980946,-75.08403694369127
40.007541197121284,-75.07637253608968
39.97330535571399,-75.20899206792154
40.027800673078836,-75.1762612506507
40.04358607939648,-75.07297561311455
40.011017679305276,-75.19448234474694
39.941695224695266,-75.14782310460946
39.95624852580959,-75.2023848357004
39.935710982861764,-75.17858824095643
39.94413992231072,-75.20971754052728
39.977339645597546,-75.13603818916783
39.923971349433955,-75.15774306879514
40.038526152334875,-75.03684841994252
39.949047295280465,-75.1597393054422
39.968992764013755,-75.13463998563988
39.95360001633158,-75.22597379987563
39.949858940071515,-75.14552573707186
40.054874155414865,-75.06312065478988
39.934013247535304,-75.15586315449058
39.99699787195875,-75.11551221524279
39.960740394513266,-75.22499361025595
40.00502063395868,-75.14226709680196
39.960102162232275,-75.19713498928208
39.95517277145788,-75.15551078487786
39.970431601841725,-75.16016967829698
40.040207465599764,-75.17766508236252
40.012794980483356,-75.161163821073
39.94101268061529,-75.14540268424442
39.97456856348263,-75.18170197214488
40.015485941726745,-75.20778824853339
39.929902687476634,-75.16284641028237
40.02890216816491,-75.16260671204739
40.061226153177316,-75.05613472080113
40.012537296839064,-75.1392111573088
40.080085028335354,-75.17257585611564
39.984228369053376,-75.1641029922973
40.018870809879814,-75.08215857615205
40.045136475508116,-75.16474214088308
40.000812441732876,-75.13306702656052
39.956162400615995,-75.17535929810737
39.999096425962044,-75.16709052015797
39.95449509981331,-75.13821750268026
39.953444501305974,-75.19092681427291
39.95048137426611,-75.14581922954149
39.966056311539475,-75.15335306810441
39.919423436405594,-75.16031172300036
40.077096086521266,-75.20891249551443
39.969192105480694,-75.15423522890013
40.05199840858956,-75.15404513375036
39.938007333237884,-75.19604568467201
39.947593130638545,-75.18260404924737
39.964969736027506,-75.16189493436652
39.980850848625735,-75.14015301567822
39.994580671368524,-75.17585655130686
40.024384658671195,-75.06452182478851
39.980474739846024,-75.17324385753808
39.924182008326326,-75.23671573815724
40.017175455843464,-75.07521578583808
39.96307140710065,-75.1642705216303
39.938685171709395,-75.17601482931968
39.920188593409506,-75.1416567064783
40.020429387907825,-75.11685835535003
39.960853306525564,-75.15819584824023
39.95081215524086,-75.16677461860982
39.917800147656784,-75.1813488432065
39.972979417192214,-75.16479313080276
40.011526354781275,-75.07723707513765
39.999915808300024,-75.12871676634751
40.07328946526947,-75.08427861811302
39.967411138271274,-75.13971740008049
39.95858448751331,-75.15612389615178
39.946184889438044,-75.14353479268928
40.064528178183835,-75.02106180521739
39.99786378880579,-75.12919502103175
39.938743579821754,-75.2237703106948
40.026150722646804,-75.10740121346572
39.923410023799654,-75.17338793201601
40.033961524987376,-75.02824407117615
39.925296163013115,-75.17587331777874
39.986350320628844,-75.09431219286039
39.949104401604515,-75.15431500231793
39.996694296781754,-75.10311431054039
39.963030804097365,-75.13521200507147
39.985281634019,-75.12609047927526
39.93867472636222,-75.149609309622
39.965889838119786,-75.18132037758191
39.940374734076364,-75.14913216512242
39.975741918025044,-75.13379996237173
40.000279621588945,-75.10606877240244
39.960479827853334,-75.22504786295046
39.96873337595205,-75.1366983604413
39.991067303074466,-75.14115806598794
39.948799717352614,-75.2134193029268
40.028643059941665,-75.15370732192221
39.952618667230624,-75.17153152593436
